timestamp,41.9 or below,42.0 to 42.2,42.3 to 42.5,42.6 to 42.8,42.9 to 43.1,43.2 to 43.4,43.5 to 43.7,43.8 or above
2026-01-29T21:00:00Z,3.46,4.51,21.75,58.00,27.52,11.00,1.00,2.42
2026-01-29T21:08:00Z,3.46,4.51,21.75,58.00,27.52,10.00,1.00,2.42
2026-01-29T21:10:00Z,4.00,4.51,21.75,58.00,27.52,10.00,1.00,2.42
2026-01-29T21:31:00Z,3.00,4.51,21.75,58.00,27.52,12.57,1.00,2.42
2026-01-29T21:40:00Z,3.00,4.51,24.81,58.00,27.52,12.57,1.00,2.42
2026-01-29T21:42:00Z,3.00,4.51,24.81,58.00,27.52,12.57,1.00,2.42
2026-01-29T22:08:00Z,2.00,4.51,24.81,58.00,27.52,12.57,1.00,2.42
2026-01-29T22:09:00Z,2.00,3.00,24.81,58.00,27.52,12.57,1.00,2.42
2026-01-29T22:10:00Z,2.00,3.00,24.81,60.28,27.52,12.57,1.00,2.42
2026-01-29T22:11:00Z,1.00,3.00,24.81,60.28,27.52,12.57,1.00,2.42
2026-01-29T22:13:00Z,1.00,3.00,29.43,60.28,27.52,12.57,1.00,2.42
2026-01-29T22:14:00Z,2.00,3.00,29.43,60.28,27.52,12.57,1.00,2.42
2026-01-29T22:15:00Z,2.00,3.00,29.43,60.28,27.52,12.57,1.00,2.42
2026-01-29T22:25:00Z,2.00,2.00,18.00,67.30,18.83,2.00,1.00,2.42
2026-01-29T22:28:00Z,2.00,2.00,18.00,67.30,14.00,2.00,1.00,2.42
2026-01-29T22:35:00Z,2.00,2.00,23.00,62.00,14.00,2.00,1.00,2.42
2026-01-29T22:37:00Z,2.00,2.00,36.53,63.82,14.00,2.00,1.00,2.42
2026-01-29T22:43:00Z,2.00,2.00,36.53,63.82,6.00,2.00,1.00,2.42
2026-01-29T22:54:00Z,2.00,2.00,36.53,65.00,6.00,2.00,1.00,2.42
2026-01-29T23:01:00Z,2.00,2.00,36.53,65.00,6.00,2.00,1.00,2.42
2026-01-29T23:04:00Z,2.00,2.00,36.53,65.00,6.00,2.00,1.00,2.42
2026-01-29T23:07:00Z,2.00,2.00,36.53,56.00,6.00,2.00,1.00,2.42
2026-01-29T23:13:00Z,2.00,2.00,36.53,56.00,6.00,2.00,1.00,2.42
2026-01-29T23:22:00Z,2.00,2.00,40.00,56.00,6.00,2.00,1.00,2.42
2026-01-29T23:25:00Z,2.00,2.00,40.00,56.00,8.00,3.00,1.00,2.42
2026-01-29T23:27:00Z,2.00,2.00,40.00,60.00,8.00,3.00,1.00,2.42
2026-01-29T23:32:00Z,2.00,2.00,40.00,60.00,8.00,3.00,1.00,2.42
2026-01-29T23:36:00Z,2.00,2.00,40.00,60.00,8.00,3.00,1.00,2.42
2026-01-29T23:48:00Z,2.00,2.00,40.00,60.00,8.00,3.00,1.00,2.42
2026-01-29T23:49:00Z,2.00,2.00,40.00,60.00,6.00,3.00,1.00,2.42
2026-01-29T23:56:00Z,2.04,2.00,40.00,60.00,6.00,3.00,1.00,2.42
2026-01-30T00:01:00Z,2.04,2.00,21.00,60.00,6.00,3.00,1.00,2.42
2026-01-30T00:04:00Z,2.04,2.00,21.00,70.00,6.00,3.00,1.00,2.42
2026-01-30T00:05:00Z,2.04,2.00,30.00,70.00,6.00,3.00,1.00,2.42
2026-01-30T00:08:00Z,2.04,3.00,31.00,70.00,6.00,3.00,1.00,2.42
2026-01-30T00:10:00Z,2.04,3.07,31.00,70.00,6.00,3.00,1.00,2.42
2026-01-30T00:14:00Z,2.04,3.07,31.00,70.00,6.00,3.00,1.00,2.42
2026-01-30T00:18:00Z,3.00,3.07,31.00,70.00,6.00,3.00,1.00,2.42
2026-01-30T00:19:00Z,3.00,3.07,31.00,65.00,6.00,3.00,1.00,2.42
2026-01-30T00:21:00Z,3.00,3.07,31.00,65.00,5.95,3.00,1.00,1.00
2026-01-30T00:22:00Z,3.00,3.07,23.16,64.04,5.95,3.00,1.00,1.00
2026-01-30T00:27:00Z,3.00,3.07,23.16,64.04,5.95,3.00,1.00,1.00
2026-01-30T00:39:00Z,3.00,3.07,35.80,64.04,5.95,3.00,1.00,1.00
2026-01-30T00:41:00Z,3.00,5.72,38.56,59.45,6.00,2.72,1.00,1.00
2026-01-30T00:42:00Z,3.27,4.00,25.00,69.71,6.00,3.00,1.00,1.00
2026-01-30T00:50:00Z,3.27,4.00,25.00,75.53,6.00,3.00,1.00,1.00
2026-01-30T00:57:00Z,3.27,3.00,42.52,67.00,4.00,2.00,1.00,1.00
2026-01-30T01:00:00Z,3.00,3.00,42.52,67.00,4.00,2.00,1.00,1.00
2026-01-30T01:01:00Z,3.00,3.00,42.52,67.00,6.00,2.00,1.00,1.00
2026-01-30T01:07:00Z,3.00,3.00,42.52,67.00,4.00,2.00,1.00,1.00
2026-01-30T01:10:00Z,3.00,3.00,42.52,67.00,4.00,2.00,1.00,1.00
2026-01-30T01:16:00Z,3.00,3.00,42.52,67.00,6.81,2.00,1.00,1.00
2026-01-30T01:24:00Z,3.00,2.75,19.00,77.35,3.25,2.00,1.00,1.00
2026-01-30T01:26:00Z,3.00,2.75,19.00,58.68,3.25,2.00,1.00,1.00
2026-01-30T01:35:00Z,3.00,2.75,19.00,58.68,3.25,2.00,1.00,1.00
2026-01-30T01:42:00Z,3.00,2.75,32.00,58.68,3.25,2.00,1.00,1.00
2026-01-30T01:53:00Z,3.00,2.75,32.00,60.00,3.25,2.00,1.00,1.00
2026-01-30T01:55:00Z,3.00,2.75,32.00,60.00,3.25,2.00,1.00,1.00
2026-01-30T01:56:00Z,3.00,3.00,32.00,60.00,3.25,2.00,1.00,1.00
2026-01-30T01:58:00Z,3.00,3.00,32.78,60.00,3.25,2.00,1.00,1.00
2026-01-30T02:00:00Z,3.00,3.00,32.78,60.00,3.25,2.00,1.24,1.00
2026-01-30T02:01:00Z,3.00,3.00,32.78,60.00,3.25,2.00,1.24,1.08
2026-01-30T02:02:00Z,3.00,2.03,32.78,60.00,3.25,2.00,1.24,1.08
2026-01-30T02:09:00Z,3.00,2.03,30.33,60.00,3.25,2.00,1.24,1.08
2026-01-30T02:17:00Z,3.00,5.00,30.33,60.00,3.25,2.00,1.24,1.08
2026-01-30T02:29:00Z,3.00,5.00,30.33,60.00,3.25,2.00,1.24,2.00
2026-01-30T02:30:00Z,3.00,4.73,30.33,60.00,3.25,2.00,1.63,2.00
2026-01-30T02:33:00Z,3.13,4.73,30.33,60.00,3.25,2.00,1.63,2.00
2026-01-30T02:38:00Z,4.00,4.73,30.33,60.00,3.25,2.00,1.63,2.00
2026-01-30T02:40:00Z,4.00,4.73,30.33,60.00,3.25,2.00,1.63,3.53
2026-01-30T02:43:00Z,4.00,4.73,30.33,60.00,3.25,2.00,1.63,17.03
2026-01-30T02:46:00Z,4.00,4.00,30.33,62.00,3.25,2.00,1.63,17.03
2026-01-30T02:48:00Z,4.00,4.00,30.33,62.00,3.25,10.23,1.63,17.03
2026-01-30T02:49:00Z,4.00,4.00,30.33,62.00,10.05,10.23,1.63,17.03
2026-01-30T02:51:00Z,4.00,4.00,37.04,62.00,10.05,10.23,1.63,17.03
2026-01-30T02:53:00Z,3.00,4.00,37.04,62.00,10.05,10.23,1.63,17.03
2026-01-30T02:54:00Z,3.00,4.00,37.04,62.00,10.05,10.23,1.63,2.00
2026-01-30T02:56:00Z,3.00,3.47,29.00,62.00,7.00,2.00,1.63,2.00
2026-01-30T02:57:00Z,3.89,3.47,29.00,62.00,7.00,2.00,1.63,2.00
2026-01-30T02:58:00Z,4.00,3.47,29.00,62.00,7.00,2.00,1.63,2.00
2026-01-30T03:04:00Z,4.00,3.00,29.00,62.00,7.00,2.00,1.63,2.00
2026-01-30T03:05:00Z,4.00,3.00,25.23,62.00,7.00,2.00,1.63,2.00
2026-01-30T03:10:00Z,4.00,3.00,25.23,62.00,7.00,2.00,1.63,2.00
2026-01-30T03:12:00Z,4.00,2.00,25.23,62.00,7.00,2.00,1.63,1.00
2026-01-30T03:14:00Z,4.00,3.44,25.23,62.00,7.00,2.00,1.63,1.00
2026-01-30T03:16:00Z,4.00,3.44,25.23,62.00,7.00,6.19,1.63,1.00
2026-01-30T03:17:00Z,3.00,3.44,25.23,62.00,7.00,6.19,1.63,1.00
2026-01-30T03:18:00Z,3.00,3.00,35.47,61.00,8.00,3.00,1.63,1.00
2026-01-30T03:23:00Z,3.00,2.04,37.00,60.00,8.00,2.00,1.63,1.00
2026-01-30T03:26:00Z,3.00,2.04,37.00,64.20,8.00,2.00,1.63,1.00
2026-01-30T03:29:00Z,3.00,2.04,37.00,60.20,8.00,2.00,1.63,1.00
2026-01-30T03:35:00Z,3.00,3.00,31.00,65.16,7.00,2.00,1.63,1.00
2026-01-30T03:38:00Z,3.00,2.14,41.13,58.00,6.85,2.00,1.63,1.00
2026-01-30T03:43:00Z,3.00,2.14,41.13,58.00,6.85,2.00,1.63,1.00
2026-01-30T03:56:00Z,3.00,2.14,41.13,58.00,6.85,2.00,1.63,1.00
2026-01-30T04:00:00Z,3.00,2.14,41.13,64.60,6.85,2.00,1.63,1.00
2026-01-30T04:04:00Z,3.00,2.14,41.13,64.60,6.85,2.00,1.63,1.00
2026-01-30T04:05:00Z,3.00,2.14,41.13,65.00,6.85,2.00,1.63,1.00
2026-01-30T04:09:00Z,3.00,2.14,41.13,65.00,6.85,2.00,1.63,1.00
2026-01-30T04:10:00Z,2.00,2.14,41.13,65.00,6.85,2.00,1.63,1.00
2026-01-30T04:11:00Z,2.00,2.00,29.00,64.80,6.00,2.00,1.63,1.00
2026-01-30T04:16:00Z,3.80,2.00,29.00,64.80,6.00,2.00,1.63,1.00
2026-01-30T04:17:00Z,4.00,2.00,29.00,64.80,6.00,2.00,1.63,1.00
2026-01-30T04:20:00Z,4.00,2.00,29.00,64.80,6.00,2.00,1.63,1.00
2026-01-30T04:24:00Z,4.00,2.00,29.00,64.80,6.00,2.00,1.63,1.00
2026-01-30T04:27:00Z,2.00,2.00,38.28,58.00,6.00,2.00,1.63,1.00
2026-01-30T04:29:00Z,1.23,3.04,40.00,57.14,6.00,2.00,1.63,1.00
2026-01-30T04:38:00Z,1.23,3.04,40.00,58.16,6.00,2.00,1.63,1.00
2026-01-30T04:39:00Z,2.00,2.00,41.08,58.00,5.00,2.00,1.63,1.00
2026-01-30T04:42:00Z,2.00,2.00,32.00,63.84,4.00,2.00,1.63,1.00
2026-01-30T04:43:00Z,2.00,2.00,41.73,58.00,4.00,2.00,1.63,1.00
2026-01-30T04:49:00Z,2.00,2.00,41.73,58.00,8.12,2.00,1.63,1.00
2026-01-30T04:53:00Z,4.37,2.00,41.73,58.00,8.12,2.00,1.63,1.00
2026-01-30T04:54:00Z,1.88,2.11,40.45,58.00,3.00,2.00,1.63,1.00
2026-01-30T05:01:00Z,1.88,4.35,40.45,58.00,3.00,2.00,1.63,1.00
2026-01-30T05:11:00Z,1.88,4.35,40.45,65.00,3.00,2.00,1.63,1.00
2026-01-30T05:12:00Z,1.88,4.35,40.45,65.00,3.00,2.00,1.63,1.00
2026-01-30T05:15:00Z,1.88,4.35,40.45,65.00,3.00,2.00,1.63,1.00
2026-01-30T05:17:00Z,4.94,4.35,40.45,65.00,3.00,2.00,1.63,1.00
2026-01-30T05:27:00Z,2.00,4.35,40.45,65.00,3.00,2.00,1.63,1.00
2026-01-30T05:33:00Z,2.00,2.00,38.00,57.00,5.00,1.00,1.63,1.00
2026-01-30T05:39:00Z,2.00,2.00,38.00,64.00,5.00,1.00,1.63,1.00
2026-01-30T05:40:00Z,2.00,2.00,41.74,64.79,4.00,1.00,1.63,1.00
2026-01-30T05:46:00Z,2.00,3.25,39.00,58.00,4.00,1.00,1.63,1.00
2026-01-30T05:57:00Z,2.00,3.00,40.48,58.00,4.00,1.00,1.63,1.00
2026-01-30T06:01:00Z,2.00,6.00,40.48,58.00,4.00,1.00,1.63,1.00
2026-01-30T06:17:00Z,2.00,6.00,40.48,58.00,4.00,2.00,1.63,2.00
2026-01-30T06:27:00Z,2.00,3.00,30.60,68.33,4.00,2.00,1.63,2.00
2026-01-30T06:35:00Z,1.28,3.00,42.84,54.99,3.78,2.00,1.63,2.00
2026-01-30T06:38:00Z,1.28,3.00,51.00,54.99,3.78,2.00,1.63,2.00
2026-01-30T06:39:00Z,1.28,3.00,51.00,48.23,4.00,2.00,1.63,2.00
2026-01-30T06:40:00Z,1.15,2.57,51.64,44.00,4.00,1.10,1.63,2.00
2026-01-30T06:45:00Z,1.15,2.57,51.64,55.00,4.00,1.10,1.63,2.00
2026-01-30T06:56:00Z,1.22,2.38,51.90,45.61,3.88,1.05,1.63,2.00
2026-01-30T06:57:00Z,1.22,2.38,51.90,45.00,3.88,1.05,1.63,2.00
2026-01-30T07:08:00Z,1.22,2.38,53.84,45.00,3.88,1.05,1.63,2.00
2026-01-30T07:10:00Z,4.63,2.38,53.84,45.00,3.88,1.05,1.63,2.00
2026-01-30T07:11:00Z,4.63,2.38,53.84,45.00,4.00,1.05,1.63,2.00
2026-01-30T07:14:00Z,4.63,2.38,53.84,45.00,3.00,1.05,1.63,2.00
2026-01-30T07:15:00Z,4.63,2.38,53.84,45.00,3.00,1.05,1.63,2.00
2026-01-30T07:16:00Z,4.63,2.38,53.84,45.00,3.00,1.05,1.63,2.00
2026-01-30T07:17:00Z,4.63,2.38,53.84,45.00,2.00,1.05,1.63,2.00
2026-01-30T07:18:00Z,4.63,2.38,53.84,45.00,3.00,1.05,1.63,2.00
2026-01-30T07:20:00Z,4.63,2.38,53.84,47.00,2.00,1.05,1.63,2.00
2026-01-30T07:22:00Z,4.63,2.38,53.84,47.00,2.00,1.05,1.63,2.00
2026-01-30T07:23:00Z,4.63,2.38,53.84,47.00,4.18,1.05,1.63,2.00
2026-01-30T07:25:00Z,4.63,2.38,53.84,47.00,8.71,1.05,1.63,2.00
2026-01-30T08:09:00Z,4.63,2.38,53.84,47.00,6.88,1.05,1.63,2.00
2026-01-30T08:11:00Z,4.63,2.38,53.84,47.00,6.88,1.05,1.00,2.00
2026-01-30T08:13:00Z,5.00,2.38,53.84,47.00,6.88,1.05,1.00,2.00
2026-01-30T08:21:00Z,5.00,2.38,53.84,47.00,6.88,1.05,1.00,2.80
2026-01-30T08:53:00Z,5.00,4.79,53.84,47.00,6.88,1.05,1.00,2.80
2026-01-30T10:04:00Z,1.51,4.79,53.84,47.00,6.88,1.05,1.00,2.80
2026-01-30T10:28:00Z,5.00,4.79,53.84,47.00,6.88,1.05,1.00,2.80
2026-01-30T10:45:00Z,5.00,2.80,53.84,47.00,6.88,1.05,1.00,2.80
2026-01-30T12:11:00Z,5.00,2.80,53.84,53.06,6.88,1.05,1.00,2.80
2026-01-30T12:52:00Z,5.00,2.80,53.84,54.00,6.88,1.05,1.00,2.80
2026-01-30T12:59:00Z,5.00,2.80,53.84,54.00,6.88,1.05,1.00,2.80
2026-01-30T13:17:00Z,5.00,1.26,53.84,54.00,6.88,1.05,1.00,2.80
2026-01-30T13:18:00Z,5.00,1.26,53.84,54.00,8.00,1.05,1.00,2.80
2026-01-30T13:19:00Z,5.00,1.26,30.79,54.00,8.00,1.05,1.00,2.80
2026-01-30T13:20:00Z,5.00,1.26,30.79,56.38,8.00,1.05,1.00,2.80
2026-01-30T13:22:00Z,5.00,1.26,30.79,47.04,8.00,1.05,1.00,2.80
2026-01-30T13:23:00Z,5.00,1.26,51.77,45.81,8.00,1.05,1.00,2.80
2026-01-30T13:31:00Z,5.00,1.26,51.77,45.81,8.00,6.92,1.00,2.80
2026-01-30T13:33:00Z,5.00,1.26,63.89,45.81,8.00,6.92,1.00,2.80
2026-01-30T13:34:00Z,5.00,1.26,69.23,45.81,8.00,6.92,1.00,2.80
2026-01-30T13:35:00Z,5.00,1.26,69.23,24.00,8.00,6.92,1.00,2.80
2026-01-30T13:36:00Z,5.00,1.26,69.23,22.69,8.00,6.92,1.00,2.80
2026-01-30T13:37:00Z,5.00,1.26,79.00,22.69,8.00,6.92,1.00,2.80
2026-01-30T13:40:00Z,5.00,4.00,71.00,22.69,8.00,6.92,1.00,2.80
2026-01-30T13:42:00Z,5.00,4.00,71.00,22.69,8.00,6.92,1.00,2.80
2026-01-30T13:44:00Z,5.00,4.00,71.00,23.02,8.00,6.92,1.00,2.80
2026-01-30T13:45:00Z,5.00,4.00,71.00,22.18,8.00,6.92,1.00,2.80
2026-01-30T13:53:00Z,5.00,4.00,71.00,15.59,8.00,6.92,1.00,2.80
2026-01-30T13:56:00Z,5.00,4.00,81.34,15.07,3.00,1.00,1.00,2.80
2026-01-30T13:57:00Z,5.00,4.00,85.00,15.00,2.93,1.00,1.00,2.80
2026-01-30T14:25:00Z,5.00,4.00,84.00,15.00,2.00,1.00,1.00,2.80
2026-01-30T14:27:00Z,5.00,4.00,51.20,15.00,2.00,1.00,1.00,2.80
2026-01-30T14:28:00Z,5.00,4.00,35.01,36.25,2.00,1.00,1.00,2.80
2026-01-30T14:30:00Z,5.00,4.00,30.00,67.22,2.00,1.00,1.00,2.80
2026-01-30T14:32:00Z,5.00,4.00,30.00,68.29,2.00,1.00,1.00,2.80
2026-01-30T14:35:00Z,5.00,4.00,30.00,67.00,2.00,1.00,1.00,2.80
2026-01-30T14:36:00Z,5.00,4.00,53.50,41.00,2.00,1.00,1.00,2.80
2026-01-30T14:37:00Z,5.00,1.00,53.00,40.62,6.00,1.00,1.00,2.80
2026-01-30T14:42:00Z,5.00,1.00,53.00,40.62,6.00,1.00,1.41,2.80
2026-01-30T14:44:00Z,5.00,1.00,58.71,37.60,6.00,1.00,1.41,2.80
2026-01-30T14:50:00Z,5.00,1.00,55.12,52.68,3.00,1.00,1.41,2.80
2026-01-30T14:51:00Z,5.00,1.00,55.12,34.71,3.00,1.00,1.41,2.80
2026-01-30T14:52:00Z,5.00,1.00,62.40,34.71,3.00,1.00,1.41,2.80
2026-01-30T14:53:00Z,5.00,1.00,62.40,51.00,3.00,1.00,1.41,2.80
2026-01-30T14:54:00Z,5.00,1.00,62.40,51.00,3.00,1.00,1.41,2.80
2026-01-30T15:00:00Z,1.00,3.00,62.40,51.00,3.00,1.00,2.00,1.00
2026-01-30T15:01:00Z,1.00,3.00,62.40,51.00,41.00,4.89,2.00,1.00
2026-01-30T15:02:00Z,1.00,3.00,62.40,51.00,41.00,4.89,2.00,1.00
2026-01-30T15:05:00Z,1.00,3.00,37.39,66.00,3.22,1.37,2.00,1.00
2026-01-30T15:12:00Z,1.00,3.00,52.41,66.00,3.22,1.37,2.00,1.00
2026-01-30T15:14:00Z,1.00,3.00,52.41,64.00,3.22,1.37,2.00,1.00
2026-01-30T15:16:00Z,1.00,3.00,47.64,59.76,4.00,1.00,2.00,1.00
2026-01-30T15:20:00Z,1.00,3.00,31.04,56.00,21.00,1.00,2.00,1.00
2026-01-30T15:23:00Z,1.00,3.00,31.04,65.00,21.00,1.00,2.00,1.00
2026-01-30T15:24:00Z,1.00,3.00,43.84,55.33,4.00,1.00,2.00,1.00
2026-01-30T15:25:00Z,1.00,3.00,43.84,53.00,4.00,1.00,2.00,1.00
2026-01-30T15:26:00Z,1.00,3.00,66.74,53.00,4.00,1.00,2.00,1.00
2026-01-30T15:27:00Z,1.00,3.00,92.00,34.00,3.00,1.00,2.00,1.00
2026-01-30T15:30:00Z,1.00,3.00,92.00,24.50,3.00,1.00,2.00,1.00
2026-01-30T15:33:00Z,1.00,3.00,88.23,24.50,3.00,1.00,2.00,1.00
2026-01-30T15:34:00Z,1.00,3.00,88.23,25.96,3.00,1.00,2.00,1.00
2026-01-30T15:42:00Z,1.00,3.00,88.23,25.96,3.00,1.00,2.00,1.00
2026-01-30T15:43:00Z,1.31,3.00,88.23,25.96,3.00,1.00,2.00,1.00
2026-01-30T15:46:00Z,1.31,3.00,88.23,25.96,2.36,1.00,2.00,1.00
2026-01-30T15:47:00Z,1.31,3.00,46.07,48.35,2.00,1.00,2.00,1.00
2026-01-30T15:48:00Z,1.84,3.00,16.13,81.00,1.05,1.00,2.00,1.00
2026-01-30T15:49:00Z,1.89,3.00,16.13,81.00,1.05,1.00,2.00,1.00
2026-01-30T15:50:00Z,1.89,3.00,31.92,71.69,1.05,1.00,2.00,1.00
2026-01-30T15:51:00Z,1.89,3.00,45.14,59.38,1.05,1.00,2.00,1.00
2026-01-30T15:52:00Z,1.89,3.00,49.98,45.54,1.05,1.00,2.00,1.00
2026-01-30T15:53:00Z,4.13,3.00,60.35,54.82,1.05,1.00,2.00,1.00
2026-01-30T15:54:00Z,5.00,1.00,60.00,37.00,1.05,1.00,2.00,1.00
2026-01-30T15:55:00Z,5.00,1.00,60.00,37.00,1.05,1.00,2.00,1.00
2026-01-30T15:57:00Z,5.00,1.00,85.80,13.00,1.05,1.00,2.00,1.00
2026-01-30T15:58:00Z,5.00,1.00,85.80,8.38,1.05,1.00,2.00,1.00
2026-01-30T15:59:00Z,5.00,1.00,88.93,8.73,1.05,1.00,2.00,1.00
2026-01-30T16:00:00Z,5.00,1.00,89.00,34.28,1.05,1.00,2.00,1.00
