timestamp,41.9 or below,42.0 to 42.3,42.4 to 42.7,42.8 to 43.1,43.2 to 43.5,43.6 to 43.9,44.0 to 44.3,44.4 or above
2026-01-03T05:55:00Z,10.98,7.00,7.00,31.00,31.00,21.45,22.88,9.00
2026-01-03T05:56:00Z,10.98,7.00,7.00,31.00,31.00,21.45,22.88,8.10
2026-01-03T06:03:00Z,15.93,7.00,7.00,31.00,31.00,39.37,22.88,8.10
2026-01-03T06:21:00Z,15.86,7.00,7.00,31.00,31.00,39.37,22.88,8.10
2026-01-03T06:23:00Z,15.86,7.00,7.00,31.00,31.00,24.00,22.88,8.10
2026-01-03T06:32:00Z,15.86,7.00,7.00,29.00,31.00,24.00,22.88,8.10
2026-01-03T06:40:00Z,15.86,7.00,7.00,29.00,31.00,24.00,22.88,8.10
2026-01-03T06:42:00Z,15.86,7.00,7.00,29.00,31.00,24.00,22.88,10.76
2026-01-03T06:55:00Z,15.86,7.00,7.00,29.00,31.00,24.00,22.88,10.76
2026-01-03T06:56:00Z,15.86,7.00,7.00,29.00,31.00,24.00,22.88,10.50
2026-01-03T07:09:00Z,15.86,7.00,7.00,29.00,31.00,24.00,22.88,10.50
2026-01-03T07:35:00Z,15.86,7.00,7.00,29.00,31.00,24.00,22.88,10.50
2026-01-03T07:58:00Z,6.04,7.00,7.00,29.00,31.00,24.00,22.88,10.50
2026-01-03T08:06:00Z,6.04,7.00,7.00,29.00,31.00,24.00,22.88,10.92
2026-01-03T08:07:00Z,6.04,7.00,7.00,29.22,31.00,24.00,22.88,10.92
2026-01-03T08:08:00Z,3.04,7.00,7.00,29.22,31.00,24.00,22.88,10.92
2026-01-03T08:11:00Z,3.04,10.00,7.00,29.22,31.00,24.00,22.88,10.92
2026-01-03T08:46:00Z,3.04,10.00,9.81,29.22,31.00,24.00,22.88,10.92
2026-01-03T09:01:00Z,3.20,4.00,5.00,22.00,25.00,28.00,15.00,9.76
2026-01-03T10:07:00Z,3.20,4.00,17.78,24.00,24.00,23.00,15.00,8.00
2026-01-03T10:08:00Z,6.15,4.00,17.78,24.00,24.00,23.00,15.00,8.00
2026-01-03T10:18:00Z,4.00,4.00,7.00,23.00,23.35,30.58,15.00,8.00
2026-01-03T10:19:00Z,4.00,4.00,7.00,23.00,23.35,30.58,20.84,12.90
2026-01-03T11:07:00Z,4.00,4.00,7.00,23.00,23.35,54.82,20.84,12.90
2026-01-03T11:12:00Z,3.50,4.00,5.00,24.00,6.00,46.50,14.16,8.00
2026-01-03T11:16:00Z,7.89,4.00,5.00,24.00,6.00,46.50,14.16,8.00
2026-01-03T11:40:00Z,8.84,4.00,5.00,24.00,6.00,46.50,14.16,8.00
2026-01-03T11:42:00Z,8.84,4.00,5.00,19.96,6.00,46.50,14.16,8.00
2026-01-03T12:17:00Z,8.84,4.00,5.00,19.96,6.00,46.50,14.16,12.94
2026-01-03T13:06:00Z,8.84,4.00,27.95,19.96,6.00,46.50,14.16,12.94
2026-01-03T13:08:00Z,4.00,4.00,12.00,34.02,10.00,34.00,14.00,9.00
2026-01-03T13:32:00Z,4.00,4.00,13.00,32.00,10.00,26.28,14.00,8.00
2026-01-03T13:38:00Z,9.00,4.00,13.00,32.00,10.00,26.28,14.00,8.00
2026-01-03T13:42:00Z,12.40,4.00,13.00,32.00,10.00,26.28,14.00,8.00
2026-01-03T13:50:00Z,12.40,4.00,13.00,32.00,10.00,26.28,14.00,14.43
2026-01-03T14:35:00Z,6.00,3.20,13.00,25.00,10.00,23.00,14.00,20.77
2026-01-03T14:38:00Z,6.00,3.20,13.00,33.28,10.00,23.00,14.00,20.77
2026-01-03T14:41:00Z,6.00,3.20,13.00,35.00,10.00,23.00,14.00,20.77
2026-01-03T14:52:00Z,6.00,3.00,10.00,26.00,10.00,25.00,14.00,17.00
2026-01-03T15:27:00Z,6.00,3.00,14.00,25.00,3.00,22.00,14.00,29.00
2026-01-03T15:30:00Z,5.44,3.00,14.00,25.50,4.00,23.27,13.05,24.05
2026-01-03T15:48:00Z,5.55,3.00,5.00,18.00,4.00,25.00,14.00,54.94
2026-01-03T15:59:00Z,5.55,3.00,5.00,18.00,4.00,25.00,14.00,61.00
2026-01-03T16:01:00Z,11.00,3.00,5.00,18.00,4.00,25.00,14.00,61.00
2026-01-03T16:05:00Z,3.60,3.00,4.00,17.00,21.83,22.00,13.00,25.00
2026-01-03T16:06:00Z,3.60,3.00,4.00,17.00,18.00,18.01,13.00,12.16
2026-01-03T16:08:00Z,3.60,3.00,4.00,17.00,18.00,18.01,13.00,12.16
2026-01-03T16:09:00Z,3.60,3.00,4.00,17.00,18.00,23.00,13.00,12.16
2026-01-03T16:14:00Z,3.60,3.00,4.00,17.00,18.00,23.00,13.00,13.67
2026-01-03T16:33:00Z,10.31,3.00,4.00,17.00,18.00,23.00,13.00,13.67
2026-01-03T16:34:00Z,10.31,3.00,4.00,17.00,18.00,23.00,13.00,14.00
2026-01-03T16:39:00Z,13.60,3.00,4.00,17.00,18.00,23.00,13.00,14.00
2026-01-03T16:53:00Z,7.23,3.00,4.00,17.00,18.00,23.00,13.00,14.00
2026-01-03T16:54:00Z,7.52,2.52,4.65,24.00,11.86,17.52,26.11,62.08
2026-01-03T16:55:00Z,12.00,2.52,4.65,24.00,11.86,17.52,26.11,62.08
2026-01-03T16:57:00Z,12.00,2.52,4.65,24.00,30.00,17.52,26.11,62.08
2026-01-03T17:12:00Z,12.00,7.00,4.65,24.00,30.00,17.52,26.11,62.08
2026-01-03T17:13:00Z,12.00,7.00,4.65,24.00,30.00,17.52,26.11,14.00
2026-01-03T17:19:00Z,12.00,7.00,4.65,24.00,30.00,17.52,26.11,14.00
2026-01-03T17:22:00Z,12.70,7.00,4.65,24.00,30.00,17.52,26.11,14.00
2026-01-03T17:26:00Z,12.70,7.00,4.65,24.00,30.00,17.52,26.11,14.00
2026-01-03T17:31:00Z,12.70,7.00,4.65,24.00,30.00,17.52,26.11,18.00
2026-01-03T17:35:00Z,11.87,7.00,4.65,24.00,30.00,17.52,26.11,18.00
2026-01-03T17:36:00Z,11.87,7.00,4.65,24.00,30.00,17.52,18.52,18.00
2026-01-03T17:40:00Z,11.87,7.00,4.65,25.00,30.00,17.52,18.52,18.00
2026-01-03T17:42:00Z,11.87,7.00,4.65,25.00,29.37,17.52,18.52,18.00
2026-01-03T17:45:00Z,11.15,7.00,4.65,25.00,29.37,17.52,18.52,18.00
2026-01-03T18:03:00Z,11.15,7.00,4.65,25.00,29.37,12.00,18.52,18.00
2026-01-03T18:11:00Z,14.83,7.00,4.65,25.00,29.37,22.90,18.52,18.00
2026-01-03T18:12:00Z,9.00,2.00,4.00,18.00,20.00,27.52,14.00,13.06
2026-01-03T18:43:00Z,9.00,2.00,4.00,18.00,29.62,27.52,14.00,13.06
2026-01-03T18:44:00Z,9.00,8.94,4.00,18.00,29.62,27.52,14.00,13.06
2026-01-03T18:45:00Z,9.00,8.94,4.00,18.00,25.17,27.52,14.00,13.06
2026-01-03T18:47:00Z,9.00,8.94,4.00,18.00,25.17,27.52,16.92,13.06
2026-01-03T18:54:00Z,9.00,8.94,4.00,18.00,25.17,27.52,16.92,13.00
2026-01-03T18:56:00Z,11.62,8.94,4.00,18.00,25.17,27.52,16.92,13.00
2026-01-03T19:29:00Z,11.62,8.94,4.00,18.00,25.17,27.52,16.92,17.00
2026-01-03T19:44:00Z,11.62,8.94,4.00,24.37,25.17,27.52,16.92,17.00
2026-01-03T19:48:00Z,11.62,8.94,7.97,24.37,25.17,27.52,16.92,17.00
2026-01-03T19:49:00Z,11.62,8.94,7.97,24.37,25.17,27.52,16.00,17.00
2026-01-03T19:50:00Z,10.00,2.00,4.00,20.00,21.00,22.42,15.00,13.00
2026-01-03T20:00:00Z,10.99,2.00,4.00,20.00,21.00,22.42,15.00,13.00
2026-01-03T20:10:00Z,14.00,8.00,4.00,20.00,21.00,22.42,15.00,13.00
2026-01-03T20:14:00Z,14.00,8.00,4.00,20.00,21.00,22.42,16.00,13.00
2026-01-03T20:15:00Z,14.00,8.00,4.00,20.00,21.00,22.42,16.00,14.00
2026-01-03T20:20:00Z,14.00,8.00,4.00,20.00,34.00,22.42,16.00,14.00
2026-01-03T20:26:00Z,14.00,8.00,4.00,20.00,34.00,22.42,16.00,14.00
2026-01-03T20:43:00Z,14.00,8.00,4.00,25.00,34.00,22.42,16.00,14.00
2026-01-03T20:47:00Z,14.00,8.00,4.00,25.00,34.00,22.42,16.00,14.00
2026-01-03T21:01:00Z,13.25,2.00,10.46,20.00,19.00,15.00,20.00,15.00
2026-01-03T21:03:00Z,10.00,6.77,4.00,20.00,19.00,15.00,20.00,15.00
2026-01-03T21:17:00Z,10.00,6.77,4.00,20.00,19.00,15.00,21.12,15.00
2026-01-03T21:21:00Z,10.00,2.00,4.00,25.89,19.00,15.00,20.00,13.00
2026-01-03T21:24:00Z,10.00,2.00,4.00,25.16,19.00,14.00,20.00,14.00
2026-01-03T21:39:00Z,11.00,3.00,5.00,27.80,18.00,13.00,19.00,13.00
2026-01-03T21:40:00Z,11.00,3.00,5.00,27.80,22.00,13.00,19.00,13.00
2026-01-03T21:42:00Z,11.00,3.00,5.00,27.80,30.40,13.00,19.00,13.00
2026-01-03T21:43:00Z,11.00,3.00,5.00,24.00,23.00,13.00,17.58,13.00
2026-01-03T21:47:00Z,10.09,3.00,5.00,28.09,19.47,13.00,16.41,15.14
2026-01-03T21:48:00Z,10.51,3.00,5.00,28.09,19.47,22.48,16.41,15.14
2026-01-03T21:50:00Z,10.00,3.00,5.00,24.47,24.00,13.00,16.00,13.00
2026-01-03T22:02:00Z,9.00,3.00,5.00,25.00,27.00,12.00,16.00,12.00
2026-01-03T22:07:00Z,10.84,3.00,5.00,28.33,27.00,12.00,16.00,12.00
2026-01-03T22:25:00Z,10.00,3.00,5.00,28.33,27.00,12.00,16.00,12.00
2026-01-03T22:34:00Z,10.00,3.00,5.00,28.33,27.00,12.00,16.00,12.00
2026-01-03T22:38:00Z,10.00,3.00,5.00,28.33,27.00,12.00,16.00,28.85
2026-01-03T22:39:00Z,9.00,3.00,4.00,25.00,32.13,11.00,16.00,13.71
2026-01-03T22:42:00Z,9.00,3.00,4.00,25.00,32.13,11.00,16.00,13.00
2026-01-03T22:50:00Z,9.00,3.00,3.00,25.00,37.00,11.00,16.00,12.00
2026-01-03T22:51:00Z,9.00,2.00,3.00,25.00,37.00,10.20,15.60,12.00
2026-01-03T23:07:00Z,9.00,2.00,3.00,25.00,37.00,10.20,15.60,13.95
2026-01-03T23:08:00Z,9.00,2.00,3.00,25.00,26.00,14.16,16.00,13.00
2026-01-03T23:09:00Z,9.00,5.25,3.00,25.00,26.00,14.62,16.00,13.00
2026-01-03T23:16:00Z,10.00,2.00,3.00,25.00,23.00,13.00,17.00,15.00
2026-01-03T23:17:00Z,10.00,2.00,4.00,25.00,23.00,13.00,17.00,15.00
2026-01-03T23:30:00Z,10.00,2.00,4.00,25.00,23.00,13.00,17.00,15.00
2026-01-03T23:31:00Z,10.00,2.00,4.00,25.00,23.00,13.00,17.00,15.00
2026-01-03T23:33:00Z,10.00,2.00,4.00,25.00,23.00,13.00,17.00,15.00
2026-01-03T23:35:00Z,10.00,2.00,4.00,28.00,23.00,13.00,17.00,15.00
2026-01-03T23:40:00Z,10.00,4.00,4.00,28.00,23.00,13.00,17.00,15.00
2026-01-03T23:43:00Z,9.00,4.00,4.00,28.00,23.00,13.00,17.00,15.00
2026-01-03T23:46:00Z,9.00,4.00,4.00,28.00,27.00,13.00,17.00,15.00
2026-01-03T23:48:00Z,9.00,4.00,4.00,28.00,27.00,15.87,17.00,15.00
2026-01-03T23:49:00Z,9.00,4.00,4.00,28.00,27.00,15.87,17.00,15.00
2026-01-03T23:55:00Z,9.00,2.00,4.00,25.00,27.47,13.00,16.00,13.00
2026-01-03T23:58:00Z,9.00,2.00,4.00,25.00,27.47,13.00,17.00,13.00
2026-01-04T00:01:00Z,9.00,2.00,4.00,27.00,22.00,14.00,16.00,12.20
2026-01-04T00:03:00Z,9.00,2.00,4.00,27.00,22.00,14.00,16.00,12.20
2026-01-04T00:07:00Z,9.00,2.00,4.00,27.00,22.00,14.00,16.00,12.20
2026-01-04T00:10:00Z,10.00,2.00,4.00,27.00,22.00,14.00,16.00,12.20
2026-01-04T00:18:00Z,10.00,2.00,4.00,27.00,22.00,14.00,16.00,14.00
2026-01-04T00:19:00Z,10.00,2.00,4.00,27.00,22.00,14.00,17.00,14.00
2026-01-04T00:20:00Z,10.00,2.00,4.00,27.00,22.00,14.00,17.00,14.00
2026-01-04T00:21:00Z,10.00,2.00,4.00,27.00,22.00,14.00,17.00,14.00
2026-01-04T00:24:00Z,10.00,2.00,4.00,27.00,22.00,14.00,17.00,14.00
2026-01-04T00:25:00Z,10.00,2.00,4.00,27.00,22.00,15.00,17.00,14.00
2026-01-04T00:36:00Z,10.00,2.00,4.00,27.00,22.00,15.00,17.00,14.84
2026-01-04T00:39:00Z,10.00,2.00,4.00,26.39,22.00,15.00,17.00,14.84
2026-01-04T00:49:00Z,10.00,2.00,6.57,26.39,22.00,15.00,17.00,14.84
2026-01-04T00:53:00Z,10.00,2.00,6.57,26.39,28.00,15.00,17.00,14.84
2026-01-04T00:58:00Z,9.00,2.00,6.57,26.39,28.00,15.00,17.00,14.84
2026-01-04T01:07:00Z,10.00,2.00,6.57,26.39,28.00,15.00,17.00,14.84
2026-01-04T01:13:00Z,10.00,2.00,6.57,26.39,28.00,16.00,17.00,14.84
2026-01-04T01:14:00Z,10.00,2.00,6.57,26.39,28.00,17.00,17.00,14.84
2026-01-04T01:15:00Z,10.00,2.00,6.57,26.39,28.00,17.00,17.00,14.00
2026-01-04T01:18:00Z,10.72,2.00,6.57,26.39,28.00,17.00,17.00,14.00
2026-01-04T01:20:00Z,13.00,2.00,6.57,26.39,28.00,17.00,17.00,14.00
2026-01-04T01:38:00Z,10.00,2.00,1.33,26.14,23.00,17.00,17.00,13.00
2026-01-04T01:40:00Z,10.00,2.00,1.33,26.14,23.00,17.00,17.00,13.00
2026-01-04T01:41:00Z,9.00,2.00,6.91,23.00,23.00,17.00,17.00,13.00
2026-01-04T01:45:00Z,10.00,2.00,6.91,23.00,23.00,17.00,17.00,13.00
2026-01-04T01:52:00Z,10.00,2.00,6.91,23.00,23.00,21.16,17.00,13.00
2026-01-04T01:53:00Z,9.23,2.00,2.03,22.11,26.00,17.00,17.00,13.00
2026-01-04T02:00:00Z,13.00,2.00,2.03,22.11,26.00,17.00,17.00,14.61
2026-01-04T02:06:00Z,13.00,2.00,2.03,22.11,26.00,21.26,17.00,14.61
2026-01-04T02:07:00Z,10.00,2.00,1.00,22.00,30.49,16.00,16.00,13.00
2026-01-04T02:09:00Z,13.00,2.00,1.00,22.00,30.49,16.00,16.00,13.00
2026-01-04T02:14:00Z,13.00,2.00,1.00,22.00,30.49,16.00,16.00,13.00
2026-01-04T02:21:00Z,10.00,2.00,1.00,19.60,33.28,16.00,16.00,13.00
2026-01-04T02:23:00Z,10.00,2.00,1.00,19.00,30.81,16.00,16.00,13.00
2026-01-04T02:27:00Z,10.00,2.00,1.00,19.00,31.00,16.00,16.00,13.00
2026-01-04T02:28:00Z,10.00,2.00,1.00,19.00,31.00,16.00,16.00,14.87
2026-01-04T02:35:00Z,10.00,2.00,8.50,19.00,31.00,16.00,16.00,14.87
2026-01-04T02:37:00Z,10.00,2.00,1.60,19.00,31.66,15.40,16.00,13.00
2026-01-04T02:44:00Z,10.00,2.00,1.00,19.00,33.89,16.00,16.00,13.00
2026-01-04T02:48:00Z,10.00,2.00,2.00,26.00,24.00,17.00,16.00,13.00
2026-01-04T02:53:00Z,10.00,4.18,2.00,26.00,24.00,17.00,16.00,13.00
2026-01-04T02:59:00Z,10.00,4.18,2.00,26.00,24.00,17.00,20.92,13.00
2026-01-04T03:03:00Z,10.00,3.00,2.00,24.00,25.00,17.00,16.00,13.00
2026-01-04T03:05:00Z,10.00,6.00,2.00,24.00,25.00,17.00,16.00,13.00
2026-01-04T03:16:00Z,9.38,2.69,1.00,19.00,33.78,17.00,16.00,13.00
2026-01-04T03:17:00Z,10.00,3.00,1.00,24.78,25.00,17.00,16.00,13.00
2026-01-04T03:21:00Z,10.00,3.00,1.00,24.78,25.00,20.00,16.00,13.00
2026-01-04T03:26:00Z,10.00,3.00,1.00,24.78,25.00,20.00,16.00,14.90
2026-01-04T03:27:00Z,11.00,2.14,2.00,16.00,32.00,16.00,16.00,13.00
2026-01-04T03:31:00Z,11.00,2.14,2.00,16.00,32.00,16.00,16.00,14.95
2026-01-04T03:48:00Z,13.83,2.14,2.00,16.00,32.00,16.00,16.00,14.95
2026-01-04T03:50:00Z,13.23,2.14,2.00,16.00,32.00,16.00,16.00,14.95
2026-01-04T03:59:00Z,14.00,2.14,2.00,16.00,32.00,16.00,16.00,14.95
2026-01-04T04:04:00Z,14.00,5.00,2.00,16.00,32.00,16.00,16.00,14.95
2026-01-04T04:05:00Z,10.40,5.00,9.00,17.08,23.64,16.00,16.00,13.04
2026-01-04T04:06:00Z,10.08,5.00,9.00,20.00,23.00,15.00,15.53,12.44
2026-01-04T04:07:00Z,10.08,6.00,9.00,20.00,23.00,15.00,15.53,12.44
2026-01-04T04:10:00Z,10.03,5.00,9.00,20.03,22.62,14.27,15.20,12.31
2026-01-04T04:11:00Z,10.00,4.62,9.00,22.18,22.64,14.02,15.00,12.10
2026-01-04T04:12:00Z,9.00,5.00,9.59,17.13,30.27,13.24,15.00,12.00
2026-01-04T04:19:00Z,9.00,5.00,9.59,23.00,30.00,13.24,15.00,12.00
2026-01-04T04:22:00Z,13.69,5.00,9.59,23.00,30.00,13.24,15.00,12.00
2026-01-04T04:24:00Z,13.69,7.91,9.59,23.00,30.00,13.24,15.00,12.00
2026-01-04T04:31:00Z,13.69,7.91,9.59,23.00,30.00,13.24,20.86,12.00
2026-01-04T04:33:00Z,14.00,7.91,9.59,23.00,30.00,16.00,20.86,12.00
2026-01-04T04:34:00Z,14.00,7.91,9.59,23.00,30.00,16.00,20.86,12.00
2026-01-04T04:37:00Z,14.00,7.91,9.59,23.00,29.00,16.00,20.86,15.94
2026-01-04T04:38:00Z,14.00,7.91,9.59,23.00,29.00,16.00,20.86,15.94
2026-01-04T04:39:00Z,14.00,7.91,9.59,23.00,29.00,16.00,20.86,15.94
2026-01-04T04:43:00Z,14.00,7.91,9.59,23.00,29.00,16.00,20.86,15.94
2026-01-04T04:51:00Z,13.91,7.91,9.59,23.00,29.00,16.00,20.86,15.94
2026-01-04T04:55:00Z,13.91,7.91,9.59,23.00,29.00,16.00,19.37,15.94
2026-01-04T04:59:00Z,13.00,7.91,9.59,23.00,29.00,16.00,19.37,15.94
2026-01-04T05:00:00Z,13.00,7.91,9.59,23.00,29.00,16.00,19.37,15.94
2026-01-04T05:01:00Z,13.00,7.91,9.59,23.00,29.00,16.00,19.37,15.94
2026-01-04T05:05:00Z,13.00,7.91,9.59,23.00,29.00,16.00,19.37,15.94
2026-01-04T05:06:00Z,13.00,7.91,9.59,23.00,29.00,16.00,19.37,23.09
2026-01-04T05:07:00Z,13.00,7.91,8.52,23.00,29.00,15.00,19.37,23.09
2026-01-04T05:09:00Z,13.00,7.91,8.52,23.00,29.00,15.00,19.37,23.09
2026-01-04T05:18:00Z,13.57,7.91,8.52,23.00,25.24,15.00,19.37,23.09
2026-01-04T05:23:00Z,13.57,7.91,9.00,23.00,25.24,15.00,19.37,23.09
2026-01-04T05:25:00Z,14.00,7.91,9.00,23.00,25.24,15.00,19.37,23.09
2026-01-04T05:27:00Z,14.00,7.91,9.00,23.00,25.24,15.00,19.37,23.09
2026-01-04T05:28:00Z,14.00,7.91,9.00,23.00,25.24,15.00,19.37,25.38
2026-01-04T05:32:00Z,14.00,7.91,9.00,23.00,25.24,15.00,19.37,25.86
2026-01-04T05:33:00Z,14.00,7.91,9.00,23.00,25.24,15.00,19.37,26.00
2026-01-04T05:46:00Z,14.00,7.91,9.00,23.00,25.24,15.00,19.37,25.00
2026-01-04T05:54:00Z,14.00,7.91,9.00,23.00,25.24,15.00,19.37,25.00
2026-01-04T05:56:00Z,14.00,7.91,9.00,23.00,25.00,15.00,19.37,25.00
2026-01-04T05:58:00Z,14.00,7.91,9.00,23.00,25.00,15.00,19.37,25.00
2026-01-04T06:07:00Z,14.00,7.91,9.00,23.00,25.87,16.00,19.37,25.00
2026-01-04T06:09:00Z,14.00,7.91,9.00,23.00,25.87,16.00,19.37,25.00
2026-01-04T06:10:00Z,11.00,4.00,3.00,14.00,28.00,14.00,16.00,22.00
2026-01-04T06:17:00Z,13.93,4.00,3.00,14.00,28.00,14.00,16.00,22.00
2026-01-04T06:18:00Z,13.93,6.64,3.00,14.00,28.00,14.00,16.00,22.00
2026-01-04T06:19:00Z,13.93,6.64,9.00,14.00,28.00,14.00,16.00,25.00
2026-01-04T06:22:00Z,17.74,6.64,9.00,14.00,28.00,14.00,16.00,25.00
2026-01-04T06:24:00Z,12.00,4.00,3.00,15.90,21.00,14.00,16.00,24.00
2026-01-04T06:43:00Z,14.00,4.00,2.06,14.00,23.63,14.00,16.00,22.06
2026-01-04T06:47:00Z,14.00,4.00,2.06,14.00,23.63,14.00,16.00,22.06
2026-01-04T06:56:00Z,14.00,4.00,2.06,14.00,23.63,14.00,16.00,22.06
2026-01-04T07:13:00Z,14.00,4.00,2.06,14.00,23.63,16.00,16.00,22.06
2026-01-04T07:17:00Z,14.33,4.00,3.00,14.00,24.00,14.00,15.00,22.33
2026-01-04T07:18:00Z,14.33,4.00,3.00,14.00,25.00,14.00,15.00,22.33
2026-01-04T07:21:00Z,14.33,4.00,3.00,14.00,25.00,16.00,16.00,22.33
2026-01-04T07:22:00Z,14.33,4.00,3.00,14.00,25.00,16.00,16.00,22.33
2026-01-04T07:38:00Z,14.33,4.00,3.00,17.00,25.00,18.00,16.00,22.33
2026-01-04T07:39:00Z,14.33,4.00,9.00,17.00,25.00,18.00,16.00,22.33
2026-01-04T07:42:00Z,14.33,4.00,9.00,17.00,25.00,18.00,16.00,24.00
2026-01-04T07:43:00Z,19.00,4.00,9.00,17.00,25.00,18.00,16.00,24.00
2026-01-04T07:59:00Z,20.00,4.00,9.00,17.00,25.00,18.00,16.00,24.00
2026-01-04T08:04:00Z,20.00,4.00,9.00,17.00,25.00,18.00,16.00,24.00
2026-01-04T08:05:00Z,20.00,4.00,9.00,17.00,25.00,18.00,16.00,24.42
2026-01-04T08:08:00Z,20.00,4.00,9.00,17.00,25.00,18.00,16.00,24.42
2026-01-04T08:12:00Z,20.00,4.00,9.00,17.00,23.27,18.00,16.00,24.42
2026-01-04T08:22:00Z,17.00,4.00,9.00,17.00,23.27,18.00,16.00,24.42
2026-01-04T08:24:00Z,6.03,4.00,9.00,17.00,23.27,18.00,16.00,24.42
2026-01-04T08:29:00Z,6.03,4.00,9.00,17.00,23.27,18.00,21.95,24.42
2026-01-04T08:50:00Z,6.03,4.00,9.00,17.00,23.27,18.00,21.95,25.90
2026-01-04T09:01:00Z,6.03,4.00,9.00,17.00,23.27,18.00,21.95,25.90
2026-01-04T09:17:00Z,6.03,4.00,9.00,17.00,23.27,18.00,21.95,22.00
2026-01-04T09:28:00Z,11.00,4.00,9.00,17.00,23.27,18.00,21.95,22.00
