timestamp,Above 2.0 inches,Above 4.0 inches,Above 6.0 inches,Above 8.0 inches,Above 10.0 inches,Above 12.0 inches,Above 15.0 inches,Above 18.0 inches,Above 20.0 inches,Above 24.0 inches
2026-01-23T22:45:00Z,,,,,,,,15.00,,7.00
2026-01-23T22:46:00Z,,,,,,,,15.00,,7.00
2026-01-23T22:47:00Z,,,,,,,,15.00,,7.00
2026-01-23T22:48:00Z,,,,,,,,15.00,10.00,7.00
2026-01-23T22:49:00Z,,,,,,,,15.00,10.00,7.00
2026-01-23T22:50:00Z,,,,,,,,15.00,10.00,7.00
2026-01-23T22:51:00Z,,,,,,,,15.00,10.00,7.00
2026-01-23T22:52:00Z,,,,,,,,15.00,10.00,7.00
2026-01-23T22:53:00Z,,,,,,,,15.87,10.00,7.00
2026-01-23T22:54:00Z,,,,,,,,16.00,10.00,7.00
2026-01-23T22:55:00Z,,,,,,,,16.00,10.00,7.00
2026-01-23T22:56:00Z,,,,,,,,16.00,10.00,7.00
2026-01-23T22:57:00Z,,,,,,,,16.00,10.00,7.00
2026-01-23T22:58:00Z,,,,,,,,16.00,10.00,7.00
2026-01-23T22:59:00Z,,,,,,,,16.00,10.00,7.00
2026-01-23T23:00:00Z,,,,,,,,16.00,10.00,7.00
2026-01-23T23:01:00Z,,,,,,,,16.00,10.00,7.00
2026-01-23T23:03:00Z,,,,,,,,16.00,10.00,7.00
2026-01-23T23:04:00Z,,,,,,,,16.00,10.00,7.00
2026-01-23T23:20:00Z,,,,,,,,16.00,10.00,7.00
2026-01-23T23:21:00Z,,,86.15,,,43.29,25.00,16.00,11.00,7.00
2026-01-23T23:22:00Z,,,87.00,,,43.29,25.00,16.00,11.00,7.00
2026-01-23T23:23:00Z,,,87.00,,,43.00,25.00,16.00,11.00,7.00
2026-01-23T23:24:00Z,,,87.00,,,43.00,25.00,16.00,11.00,7.00
2026-01-23T23:25:00Z,,,87.00,,,43.00,25.00,16.00,11.00,7.00
2026-01-23T23:26:00Z,,,87.00,,,43.00,25.00,16.00,11.00,7.00
2026-01-23T23:27:00Z,,,87.00,,,43.00,25.00,16.00,11.00,7.00
2026-01-23T23:28:00Z,,,87.00,,,43.00,25.00,16.00,11.00,7.95
2026-01-23T23:29:00Z,,,87.00,,,43.00,25.00,16.00,11.00,8.00
2026-01-23T23:30:00Z,,,87.00,,,43.00,25.00,16.00,11.00,8.00
2026-01-23T23:31:00Z,,,87.00,,,43.63,25.00,16.00,11.00,8.00
2026-01-23T23:32:00Z,,,87.00,,,44.00,25.00,16.00,11.00,8.00
2026-01-23T23:33:00Z,,,87.00,,,44.00,25.00,16.00,11.00,8.00
2026-01-23T23:34:00Z,,,87.00,,,44.00,25.00,16.00,11.00,8.00
2026-01-23T23:36:00Z,,,87.00,,,44.00,25.00,16.00,11.00,8.00
2026-01-23T23:37:00Z,,,87.00,,,44.00,25.00,16.00,11.00,8.00
2026-01-23T23:38:00Z,,,87.00,,,44.00,25.00,16.00,11.00,8.00
2026-01-23T23:39:00Z,,,87.00,,,44.00,25.00,16.00,11.00,8.00
2026-01-23T23:40:00Z,,,87.00,,,44.00,25.00,16.00,11.00,8.00
2026-01-23T23:41:00Z,,,87.00,,,44.00,25.00,16.00,11.00,8.00
2026-01-23T23:42:00Z,,,87.00,,,44.00,25.00,16.00,11.00,8.00
2026-01-23T23:45:00Z,,,87.00,,,43.00,25.00,16.00,11.00,8.00
2026-01-23T23:46:00Z,,,87.00,,,43.00,25.00,16.00,10.00,8.00
2026-01-23T23:47:00Z,,,87.00,,,43.00,25.00,16.00,10.00,8.00
2026-01-23T23:48:00Z,,,87.00,,,43.00,25.00,16.00,10.00,8.00
2026-01-23T23:49:00Z,,,87.00,,,43.00,25.00,16.00,10.00,8.00
2026-01-23T23:50:00Z,,,87.00,,,43.00,25.00,16.00,10.00,8.00
2026-01-23T23:51:00Z,,,87.00,,,43.00,25.00,16.00,10.00,8.00
2026-01-23T23:52:00Z,,,87.00,,,43.00,25.00,16.00,10.00,8.00
2026-01-23T23:53:00Z,,,87.00,,,43.45,25.00,13.00,10.00,8.00
2026-01-23T23:54:00Z,,,87.00,,,44.00,25.00,13.00,10.88,8.00
2026-01-23T23:55:00Z,,94.00,87.00,,,44.00,25.00,13.00,11.00,8.00
2026-01-23T23:56:00Z,,94.00,87.00,81.00,,44.00,25.00,13.00,11.00,8.53
2026-01-23T23:57:00Z,,94.00,87.00,81.00,,44.00,25.00,13.00,11.00,9.00
2026-01-23T23:58:00Z,,94.00,87.00,81.00,,44.00,25.00,13.00,11.00,9.00
2026-01-23T23:59:00Z,,94.00,87.00,81.12,,44.00,25.00,13.00,11.00,9.00
2026-01-24T00:00:00Z,,94.00,87.00,82.00,,44.00,25.00,13.00,11.00,9.00
2026-01-24T00:01:00Z,99.00,94.00,87.00,82.00,75.00,44.00,25.00,13.00,11.00,9.00
2026-01-24T00:02:00Z,99.00,94.00,87.00,82.00,75.00,44.00,25.00,13.00,11.00,9.00
2026-01-24T00:03:00Z,99.00,94.00,87.00,82.00,75.00,44.00,25.00,13.00,11.00,9.00
2026-01-24T00:04:00Z,99.00,94.00,87.00,82.00,75.00,44.00,25.00,13.00,11.00,9.00
2026-01-24T00:05:00Z,99.00,94.00,87.00,82.00,75.00,44.00,25.00,13.00,11.00,9.00
2026-01-24T00:06:00Z,99.00,94.00,87.00,82.00,75.00,44.00,25.00,13.00,11.78,9.00
2026-01-24T00:07:00Z,99.00,94.00,87.00,82.00,75.00,44.00,25.00,13.00,12.00,9.00
2026-01-24T00:08:00Z,99.00,94.00,87.00,82.00,75.00,44.00,25.00,13.00,12.00,9.00
2026-01-24T00:09:00Z,99.00,94.00,87.00,82.00,75.89,44.00,25.00,13.00,12.20,9.00
2026-01-24T00:10:00Z,99.00,94.00,87.00,82.00,76.00,44.00,25.00,13.00,13.00,9.00
2026-01-24T00:11:00Z,99.00,94.00,87.00,82.00,76.00,44.00,25.00,13.00,13.00,9.00
2026-01-24T00:12:00Z,99.00,94.00,87.00,82.00,76.00,44.00,25.76,13.00,13.00,9.00
2026-01-24T00:13:00Z,99.00,94.00,87.00,82.00,76.00,44.00,26.00,13.00,13.00,9.00
2026-01-24T00:14:00Z,99.00,94.00,87.00,82.00,76.00,44.00,26.00,13.00,13.00,9.00
2026-01-24T00:17:00Z,99.00,94.00,87.00,82.00,76.00,44.00,26.00,13.00,13.00,9.00
2026-01-24T00:18:00Z,99.00,94.00,87.00,82.00,76.00,44.00,26.00,13.00,13.00,8.00
2026-01-24T00:19:00Z,99.00,94.00,87.00,82.00,76.00,44.00,26.00,13.00,13.00,8.00
2026-01-24T00:20:00Z,99.00,94.00,87.00,82.00,76.00,44.00,26.00,13.00,13.00,8.00
2026-01-24T00:21:00Z,99.00,94.00,87.00,82.00,76.00,44.00,26.00,13.00,13.00,8.00
2026-01-24T00:22:00Z,99.00,94.00,87.00,82.00,76.00,44.00,26.00,13.00,13.00,8.00
2026-01-24T00:23:00Z,99.00,94.00,87.00,82.00,76.00,44.00,26.00,13.00,13.00,8.00
2026-01-24T00:24:00Z,99.00,94.00,87.00,82.00,76.00,44.00,26.00,13.00,13.00,8.00
2026-01-24T00:25:00Z,99.00,94.00,87.00,82.00,76.00,44.00,26.00,13.00,13.00,8.00
2026-01-24T00:26:00Z,99.00,94.00,87.00,82.00,76.00,44.00,26.00,13.00,13.00,8.00
2026-01-24T00:27:00Z,99.00,94.00,87.00,82.00,76.00,44.00,26.00,13.00,13.00,8.00
2026-01-24T00:28:00Z,99.00,94.00,87.00,82.00,76.00,44.00,26.00,13.00,13.00,8.00
2026-01-24T00:29:00Z,99.00,94.00,87.00,78.00,76.00,47.00,23.00,13.00,13.00,8.00
2026-01-24T00:30:00Z,99.00,94.00,87.00,78.00,72.04,47.00,23.00,14.00,13.00,8.00
2026-01-24T00:31:00Z,99.00,94.00,87.00,78.00,76.00,47.00,23.00,14.00,12.00,8.00
2026-01-24T00:32:00Z,99.00,94.00,87.00,78.00,71.00,47.00,23.00,14.00,12.00,8.00
2026-01-24T00:33:00Z,99.00,94.00,87.00,78.00,70.91,47.00,23.00,14.82,12.00,8.00
2026-01-24T00:34:00Z,99.00,94.00,87.00,78.68,68.00,47.00,23.00,15.00,12.00,8.00
2026-01-24T00:35:00Z,99.00,94.00,87.00,79.00,68.00,47.00,23.00,15.00,12.23,8.00
2026-01-24T00:36:00Z,99.00,94.00,87.00,79.00,68.00,47.80,23.00,15.00,13.00,8.00
2026-01-24T00:37:00Z,99.00,94.00,87.00,79.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:38:00Z,99.00,94.00,87.00,79.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:39:00Z,99.00,94.00,87.00,79.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:40:00Z,99.00,94.00,87.00,79.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:41:00Z,99.00,94.00,87.00,79.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:42:00Z,99.00,94.00,87.00,79.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:43:00Z,99.00,94.00,87.00,79.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:44:00Z,99.00,94.00,87.00,79.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:45:00Z,99.00,94.00,87.00,79.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:46:00Z,99.00,94.00,87.00,79.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:47:00Z,99.00,94.00,87.00,79.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:48:00Z,99.00,94.00,87.00,79.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:49:00Z,99.00,94.00,87.00,78.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:50:00Z,99.00,94.00,87.00,78.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:51:00Z,99.00,94.00,87.00,78.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:52:00Z,99.00,94.00,87.00,78.86,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:53:00Z,99.00,94.00,87.00,79.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:54:00Z,99.00,94.00,87.00,79.00,68.35,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:55:00Z,99.00,94.00,87.00,79.00,68.21,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:56:00Z,99.00,94.00,87.00,79.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:57:00Z,99.00,94.00,87.00,79.00,68.19,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:58:00Z,99.00,94.00,87.00,79.00,69.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T00:59:00Z,99.00,94.00,87.00,79.00,69.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T01:00:00Z,99.00,94.00,87.00,79.00,68.46,48.00,23.00,15.00,13.00,8.00
2026-01-24T01:01:00Z,99.00,94.00,87.00,79.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T01:02:00Z,99.00,94.00,87.00,79.00,68.00,48.00,23.00,15.00,13.00,8.00
2026-01-24T01:03:00Z,99.00,94.00,86.00,79.00,68.31,48.00,23.00,14.00,13.00,8.00
2026-01-24T01:04:00Z,99.00,94.00,85.00,79.00,68.31,47.00,23.00,14.00,13.00,8.00
2026-01-24T01:06:00Z,99.00,94.00,86.00,79.00,69.00,47.00,23.00,14.00,13.00,8.00
2026-01-24T01:07:00Z,99.00,94.00,86.00,79.00,69.00,47.00,25.00,14.00,13.00,8.00
2026-01-24T01:08:00Z,99.00,94.00,85.06,79.00,69.00,47.00,25.00,14.00,13.00,8.00
2026-01-24T01:09:00Z,99.00,94.00,86.00,79.00,69.00,47.18,25.38,14.00,13.00,8.00
2026-01-24T01:10:00Z,99.00,94.00,86.00,79.00,69.00,48.00,26.00,14.00,13.00,8.00
2026-01-24T01:11:00Z,98.04,94.00,85.00,79.00,69.00,48.00,26.00,14.00,13.00,8.00
2026-01-24T01:12:00Z,99.00,94.00,85.00,79.00,69.00,48.00,26.00,14.00,13.00,8.00
2026-01-24T01:13:00Z,99.00,96.00,85.00,79.00,69.00,48.00,26.00,14.00,13.00,8.00
2026-01-24T01:14:00Z,99.00,96.00,85.00,79.00,69.00,48.00,26.00,14.00,13.00,8.00
2026-01-24T01:15:00Z,99.00,96.00,85.00,79.00,69.00,48.00,26.00,14.00,13.00,8.00
2026-01-24T01:16:00Z,99.00,96.00,85.00,79.00,69.00,48.00,26.00,14.00,13.00,8.00
2026-01-24T01:17:00Z,99.00,96.00,85.00,79.00,69.00,48.00,26.00,14.00,13.00,8.00
2026-01-24T01:18:00Z,99.00,96.00,85.00,79.00,69.00,48.00,26.00,14.00,13.00,8.00
2026-01-24T01:19:00Z,99.00,96.00,85.00,79.00,69.00,47.00,26.00,14.00,13.00,8.00
2026-01-24T01:20:00Z,98.00,96.00,85.00,79.00,69.00,47.00,26.00,14.00,13.00,8.00
2026-01-24T01:21:00Z,98.00,96.00,85.00,79.00,69.00,47.00,26.00,14.00,13.00,8.00
2026-01-24T01:22:00Z,98.00,96.00,85.00,79.00,69.00,47.00,26.00,14.00,13.00,8.00
2026-01-24T01:23:00Z,98.00,96.00,85.00,79.00,69.00,47.00,26.00,14.00,13.00,8.00
2026-01-24T01:24:00Z,98.00,96.00,85.00,79.00,69.00,47.00,26.00,14.00,13.00,8.00
2026-01-24T01:25:00Z,98.00,96.00,85.00,79.00,69.00,47.00,26.00,14.00,13.00,8.00
2026-01-24T01:26:00Z,98.00,96.00,85.00,79.00,69.00,47.00,26.00,14.00,13.00,8.00
2026-01-24T01:27:00Z,98.00,96.00,85.00,79.00,69.00,47.00,26.00,14.00,13.00,8.00
2026-01-24T01:28:00Z,98.00,96.00,85.00,79.00,69.00,47.00,26.00,14.00,13.00,8.00
2026-01-24T01:29:00Z,98.00,96.00,85.00,79.00,69.00,47.00,26.00,14.00,13.00,8.00
2026-01-24T01:30:00Z,98.00,96.00,85.00,79.00,69.00,47.00,26.00,14.00,13.00,8.00
2026-01-24T01:31:00Z,98.00,96.00,85.00,79.00,69.00,47.00,26.00,14.00,13.00,8.00
2026-01-24T01:32:00Z,98.00,96.00,85.00,79.00,69.00,47.00,26.00,14.00,13.00,8.00
2026-01-24T01:34:00Z,98.00,96.00,85.57,79.00,69.00,47.00,26.00,14.00,13.00,8.00
2026-01-24T01:35:00Z,98.00,96.00,85.00,79.00,69.00,47.00,26.00,14.00,13.00,8.00
2026-01-24T01:36:00Z,98.00,96.00,85.00,79.00,69.00,47.00,26.00,14.00,13.00,8.00
2026-01-24T01:37:00Z,98.00,96.00,85.00,79.00,69.00,47.00,26.00,14.00,11.00,8.00
2026-01-24T01:38:00Z,98.00,96.00,85.00,79.00,67.00,47.00,26.00,14.00,10.20,8.00
2026-01-24T01:39:00Z,98.00,96.00,86.00,79.00,67.57,48.00,26.00,14.00,11.00,8.00
2026-01-24T01:40:00Z,98.00,96.00,86.00,80.00,68.00,48.00,26.00,14.00,11.00,8.00
2026-01-24T01:41:00Z,98.00,96.00,86.00,80.00,68.00,48.00,26.00,14.00,11.00,8.00
2026-01-24T01:42:00Z,98.00,96.00,86.00,80.00,68.00,48.75,26.00,14.00,11.00,8.00
2026-01-24T01:43:00Z,98.00,96.00,86.00,80.00,68.00,49.00,26.00,14.00,11.00,8.00
2026-01-24T01:44:00Z,98.00,96.00,86.00,80.00,68.00,49.00,26.00,14.00,11.00,8.00
2026-01-24T01:45:00Z,98.00,96.00,86.00,80.00,68.00,49.00,26.00,14.00,11.00,8.00
2026-01-24T01:46:00Z,98.00,96.00,86.00,80.00,68.07,49.00,26.00,15.00,11.00,8.00
2026-01-24T01:47:00Z,98.00,96.00,86.00,80.00,69.00,49.00,26.00,15.00,11.00,8.00
2026-01-24T01:48:00Z,98.00,96.00,86.00,80.00,69.00,49.00,26.00,15.00,11.00,8.00
2026-01-24T01:49:00Z,98.00,96.00,86.00,80.00,69.00,49.00,26.00,15.00,11.00,8.00
2026-01-24T01:50:00Z,98.00,96.00,86.82,80.00,69.00,49.00,26.00,15.00,11.00,8.00
2026-01-24T01:51:00Z,98.00,95.00,87.00,80.32,69.00,49.00,26.00,15.00,11.00,8.00
2026-01-24T01:52:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,11.00,8.00
2026-01-24T01:53:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,11.00,8.00
2026-01-24T01:54:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,10.00,8.00
2026-01-24T01:55:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,10.00,8.00
2026-01-24T01:56:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,10.00,8.00
2026-01-24T01:57:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,10.00,8.00
2026-01-24T01:58:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,10.00,8.00
2026-01-24T01:59:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,10.00,8.00
2026-01-24T02:01:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,10.00,8.00
2026-01-24T02:02:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,10.00,8.00
2026-01-24T02:03:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,10.00,8.00
2026-01-24T02:04:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,10.00,8.00
2026-01-24T02:05:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,10.00,8.00
2026-01-24T02:06:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,10.00,8.00
2026-01-24T02:07:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,10.00,8.00
2026-01-24T02:08:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,10.00,8.00
2026-01-24T02:09:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,10.00,8.00
2026-01-24T02:10:00Z,98.00,95.00,87.00,81.00,69.00,49.00,26.00,15.00,10.00,8.00
2026-01-24T02:11:00Z,98.00,95.00,87.00,81.00,67.00,49.00,24.00,15.00,10.00,6.00
2026-01-24T02:12:00Z,99.00,95.00,87.00,81.00,67.00,49.00,24.00,15.00,10.00,6.00
2026-01-24T02:13:00Z,99.00,95.00,87.00,81.00,67.00,49.00,24.00,15.00,10.00,6.00
2026-01-24T02:14:00Z,99.00,95.00,87.00,81.00,67.00,49.00,24.00,15.00,10.00,6.00
2026-01-24T02:15:00Z,99.00,95.00,87.00,81.00,67.00,49.00,24.00,15.00,10.00,6.00
2026-01-24T02:16:00Z,99.00,95.00,87.00,81.00,67.00,49.00,24.00,16.00,10.00,6.00
2026-01-24T02:17:00Z,99.00,95.00,87.00,81.00,67.00,49.00,24.00,16.00,10.00,6.00
2026-01-24T02:18:00Z,99.00,95.00,87.00,81.00,67.84,49.00,24.00,16.00,10.00,6.00
2026-01-24T02:19:00Z,99.00,95.00,87.00,81.00,68.00,49.00,24.00,16.00,10.00,6.00
2026-01-24T02:20:00Z,99.00,95.00,87.00,81.00,68.00,49.00,24.00,16.00,11.00,6.00
2026-01-24T02:21:00Z,99.00,95.00,87.00,81.00,68.00,49.00,24.00,16.00,11.00,6.00
2026-01-24T02:22:00Z,99.00,95.00,87.00,81.00,68.00,49.00,24.00,16.00,11.00,6.00
2026-01-24T02:23:00Z,99.00,95.00,87.00,81.00,68.00,49.00,24.00,16.00,11.00,6.00
2026-01-24T02:24:00Z,99.00,95.00,87.00,81.00,68.00,49.00,24.00,16.00,11.00,6.00
2026-01-24T02:25:00Z,99.00,95.00,87.00,81.00,68.00,49.00,24.00,16.00,11.00,6.00
2026-01-24T02:30:00Z,99.00,95.00,86.00,81.00,68.00,49.00,24.00,16.00,11.00,6.00
2026-01-24T02:33:00Z,99.00,95.00,86.00,81.00,68.00,49.00,24.00,16.00,11.00,6.00
2026-01-24T02:34:00Z,99.00,95.00,86.00,81.00,68.00,49.00,24.00,16.00,11.00,6.00
2026-01-24T02:37:00Z,99.00,95.00,86.00,81.00,68.00,49.00,23.00,16.00,11.00,6.00
2026-01-24T02:38:00Z,99.00,95.00,86.00,81.00,68.00,49.00,24.00,16.00,11.00,6.00
2026-01-24T02:39:00Z,99.00,95.00,86.00,81.00,68.00,49.00,24.00,16.00,11.00,6.00
2026-01-24T02:40:00Z,99.00,95.00,86.00,81.00,68.00,49.00,24.00,16.00,11.00,6.00
2026-01-24T02:41:00Z,99.00,95.00,86.00,81.00,68.00,49.00,24.00,16.00,11.00,6.00
2026-01-24T02:42:00Z,99.00,95.00,86.00,81.00,68.00,49.00,24.00,16.00,11.00,6.00
2026-01-24T02:43:00Z,99.00,95.00,86.00,81.00,68.00,49.00,24.00,16.00,11.00,6.00
2026-01-24T02:44:00Z,99.00,95.00,86.00,81.00,68.00,49.00,24.00,16.00,11.00,6.00
2026-01-24T02:45:00Z,99.00,95.00,86.00,81.00,68.00,44.00,24.00,16.00,11.00,6.00
2026-01-24T02:46:00Z,99.00,95.00,86.00,81.00,68.00,44.00,23.11,16.00,10.25,6.00
2026-01-24T02:47:00Z,99.00,95.00,86.00,81.00,68.00,44.00,23.00,16.00,11.00,6.00
2026-01-24T02:48:00Z,99.00,95.00,86.00,81.00,68.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T02:49:00Z,99.00,95.00,86.00,81.00,68.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T02:50:00Z,99.00,95.00,86.00,81.00,68.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T02:51:00Z,99.00,95.00,86.00,81.00,68.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T02:52:00Z,99.00,95.00,86.00,81.00,68.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T02:53:00Z,99.00,95.00,86.00,81.00,68.00,44.00,23.00,14.00,10.03,5.00
2026-01-24T02:54:00Z,99.00,95.00,86.00,79.00,68.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T02:55:00Z,98.29,95.00,86.00,79.00,68.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T02:56:00Z,99.00,95.00,86.00,79.00,68.00,44.00,23.00,14.01,11.00,6.00
2026-01-24T02:57:00Z,99.00,94.06,86.43,79.00,68.00,44.00,23.00,15.00,11.00,6.00
2026-01-24T02:58:00Z,99.00,95.00,87.00,79.06,68.72,44.00,23.00,15.00,11.00,6.00
2026-01-24T02:59:00Z,99.00,95.00,87.00,80.00,69.00,43.02,23.00,15.00,11.00,6.00
2026-01-24T03:00:00Z,99.00,95.00,87.00,80.00,69.00,44.00,23.00,15.00,11.00,6.00
2026-01-24T03:01:00Z,99.00,95.00,87.00,80.00,69.00,44.00,23.00,15.00,11.00,6.00
2026-01-24T03:02:00Z,99.00,95.00,87.00,80.00,69.00,44.00,23.00,15.00,11.00,6.00
2026-01-24T03:03:00Z,99.00,95.00,87.00,80.00,69.00,44.00,23.00,15.00,11.00,6.00
2026-01-24T03:04:00Z,98.00,95.00,87.00,80.00,69.00,44.00,23.00,15.00,11.00,5.00
2026-01-24T03:05:00Z,99.00,95.00,87.00,80.00,68.64,44.00,23.00,15.00,11.00,6.00
2026-01-24T03:06:00Z,99.00,95.00,87.00,80.00,68.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T03:07:00Z,99.00,95.00,86.00,80.00,68.00,43.22,23.00,14.00,11.00,6.00
2026-01-24T03:08:00Z,99.00,95.00,86.00,80.00,68.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T03:09:00Z,99.00,95.00,86.00,80.00,68.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T03:10:00Z,99.00,95.00,86.00,80.00,68.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T03:11:00Z,99.00,95.00,86.00,80.00,68.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T03:12:00Z,99.00,95.00,86.68,80.00,68.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T03:13:00Z,99.00,95.00,87.00,80.00,68.34,44.00,23.00,14.00,11.00,6.00
2026-01-24T03:14:00Z,99.00,95.00,87.00,80.00,69.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T03:15:00Z,99.00,94.00,87.00,80.00,69.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T03:16:00Z,99.00,94.00,87.00,80.00,69.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T03:17:00Z,99.00,94.00,87.00,80.00,69.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T03:18:00Z,99.00,94.00,87.00,80.00,69.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T03:19:00Z,99.00,94.00,87.00,80.00,69.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T03:20:00Z,97.13,94.00,87.00,80.00,69.00,44.00,23.00,14.00,11.00,6.00
2026-01-24T03:21:00Z,98.00,94.00,87.00,80.00,69.00,44.00,23.00,13.00,11.00,6.00
2026-01-24T03:22:00Z,98.00,94.00,87.00,80.00,69.00,44.00,23.00,13.00,11.00,6.00
2026-01-24T03:23:00Z,98.00,94.00,87.00,80.00,69.00,44.00,23.00,13.00,11.00,6.00
2026-01-24T03:24:00Z,98.00,94.00,87.00,80.00,69.00,44.00,23.00,13.00,11.00,6.00
2026-01-24T03:25:00Z,98.00,94.00,87.00,80.00,69.00,44.00,23.00,13.00,11.00,6.00
2026-01-24T03:26:00Z,98.00,94.00,87.00,80.00,69.00,44.00,23.00,13.00,11.00,6.00
2026-01-24T03:27:00Z,98.00,94.00,87.00,80.00,69.00,44.00,23.00,13.00,11.00,6.00
2026-01-24T03:28:00Z,98.00,94.00,87.00,80.00,69.00,43.24,23.00,13.00,11.00,6.00
2026-01-24T03:29:00Z,98.00,94.00,87.00,80.00,69.00,44.00,23.00,13.00,11.00,6.00
2026-01-24T03:30:00Z,98.00,94.00,87.00,80.00,69.00,44.00,23.00,13.00,11.00,6.00
2026-01-24T03:31:00Z,98.00,94.00,87.00,80.00,69.00,44.00,23.00,13.00,11.00,5.00
2026-01-24T03:32:00Z,97.00,94.00,90.00,80.00,69.00,44.00,23.00,13.00,11.00,5.00
2026-01-24T03:33:00Z,97.19,94.22,90.00,77.00,69.00,44.00,23.00,13.00,11.00,4.83
2026-01-24T03:34:00Z,98.00,95.00,90.00,77.00,69.00,44.00,23.00,13.00,11.00,4.83
2026-01-24T03:35:00Z,98.00,95.00,90.00,77.00,69.00,44.00,23.00,13.00,11.00,4.83
2026-01-24T03:36:00Z,97.23,95.00,90.69,76.66,64.11,44.00,23.00,13.00,11.00,4.00
2026-01-24T03:37:00Z,98.00,95.00,91.00,76.66,64.11,44.00,23.00,13.00,11.00,3.75
2026-01-24T03:38:00Z,98.00,95.00,91.00,76.66,64.11,44.00,23.00,13.00,11.00,4.00
2026-01-24T03:39:00Z,98.00,95.00,91.00,76.66,64.11,44.00,23.00,13.00,11.00,4.00
2026-01-24T03:40:00Z,98.00,95.00,91.00,76.66,64.11,44.00,23.00,13.00,11.00,4.00
2026-01-24T03:41:00Z,98.00,95.00,91.00,76.66,64.11,44.00,23.00,13.00,11.00,4.00
2026-01-24T03:42:00Z,98.00,95.00,91.00,76.66,64.11,44.00,23.00,13.00,11.00,4.00
2026-01-24T03:43:00Z,98.00,95.00,91.00,76.66,64.11,44.00,23.00,13.00,11.00,4.00
