timestamp,$75000 or above,$80000 or above,$90000 or above,$100000 or above,$150000 or above,$250000 or above,$1000000 or above
2024-03-18T12:13:00Z,,,65.00,,,,
2024-03-18T12:15:00Z,86.00,78.00,65.00,54.00,,,
2024-03-18T12:25:00Z,86.00,78.00,61.00,54.00,,,
2024-03-18T12:26:00Z,86.00,78.00,59.00,48.00,18.00,,
2024-03-18T13:43:00Z,86.00,78.00,59.00,48.00,18.00,,
2024-03-18T16:01:00Z,77.61,68.75,53.00,40.81,18.00,,
2024-03-18T16:49:00Z,77.61,68.75,53.00,40.81,16.00,,
2024-03-18T16:55:00Z,71.57,63.57,53.00,40.81,16.00,,
2024-03-18T17:09:00Z,71.57,63.57,53.00,40.00,16.00,,
2024-03-18T17:21:00Z,71.57,63.57,53.00,36.00,16.00,,
2024-03-18T17:22:00Z,71.57,57.00,45.00,36.00,16.00,,
2024-03-18T17:26:00Z,71.57,57.00,51.00,36.00,16.00,,
2024-03-18T18:06:00Z,71.57,57.00,46.11,36.00,16.00,,
2024-03-18T20:07:00Z,71.57,57.00,46.11,36.00,16.00,8.00,
2024-03-18T21:03:00Z,72.00,57.00,46.11,36.00,16.00,8.00,
2024-03-18T21:09:00Z,72.00,57.00,46.11,36.00,16.00,8.00,
2024-03-18T21:10:00Z,72.00,57.00,46.11,36.00,16.00,8.00,
2024-03-18T21:17:00Z,72.00,57.00,46.11,36.00,16.00,8.00,
2024-03-18T21:22:00Z,72.00,57.00,46.11,36.00,16.00,8.00,
2024-03-18T21:55:00Z,72.00,64.27,46.11,36.00,16.00,8.00,
2024-03-18T22:15:00Z,72.00,64.27,48.00,36.00,16.00,8.00,
2024-03-18T23:02:00Z,72.00,61.00,48.00,36.00,16.00,8.00,
2024-03-18T23:40:00Z,72.00,61.00,48.00,40.66,16.00,8.00,
2024-03-18T23:50:00Z,72.00,61.00,48.00,40.66,16.00,9.00,
2024-03-19T00:38:00Z,73.00,61.00,48.00,40.66,16.00,9.00,
2024-03-19T00:51:00Z,69.10,61.00,48.00,40.66,16.00,9.00,
2024-03-19T00:52:00Z,69.10,61.00,48.00,38.00,16.00,9.00,
2024-03-19T01:06:00Z,74.23,61.00,48.00,38.00,16.00,9.00,
2024-03-19T01:16:00Z,74.23,61.00,48.00,43.81,16.00,9.00,
2024-03-19T01:17:00Z,74.23,61.00,48.00,43.81,16.00,9.00,
2024-03-19T01:20:00Z,74.23,66.86,48.00,43.81,16.00,9.00,
2024-03-19T01:23:00Z,74.23,66.86,48.00,43.81,13.00,9.00,
2024-03-19T01:24:00Z,74.23,66.86,48.00,38.00,13.00,9.00,
2024-03-19T01:26:00Z,74.23,66.86,48.00,38.00,13.00,9.00,
2024-03-19T01:51:00Z,74.23,66.86,48.00,38.00,16.36,9.00,
2024-03-19T02:00:00Z,71.00,66.86,48.00,38.00,16.36,9.00,
2024-03-19T02:01:00Z,71.00,64.00,50.00,38.00,16.36,9.00,
2024-03-19T02:09:00Z,71.00,64.00,54.00,38.00,16.36,9.00,
2024-03-19T02:17:00Z,71.00,66.45,54.00,38.00,16.36,9.00,
2024-03-19T02:35:00Z,71.00,66.45,54.00,38.00,16.36,9.00,
2024-03-19T02:37:00Z,71.00,67.00,54.00,38.00,16.36,9.00,
2024-03-19T02:39:00Z,71.00,67.00,54.00,38.00,16.36,9.00,
2024-03-19T03:14:00Z,71.00,67.00,54.00,38.00,16.36,9.00,
2024-03-19T03:27:00Z,71.00,67.00,54.00,38.00,18.00,9.00,
2024-03-19T03:39:00Z,71.00,63.10,54.00,38.00,18.00,9.00,
2024-03-19T03:47:00Z,68.33,62.03,50.00,38.00,18.00,9.00,
2024-03-19T03:49:00Z,68.33,62.03,50.00,38.00,18.00,7.07,
2024-03-19T03:53:00Z,68.33,62.03,44.57,38.00,18.00,7.07,
2024-03-19T03:54:00Z,68.33,62.03,44.57,37.00,18.00,7.07,
2024-03-19T12:15:00Z,65.46,62.03,44.57,37.00,18.00,7.07,
2024-03-19T13:08:00Z,65.46,62.03,44.57,37.00,16.04,7.07,
2024-03-19T14:07:00Z,64.66,62.03,44.57,37.00,16.04,7.07,
2024-03-19T14:47:00Z,64.66,57.75,44.57,37.00,16.04,7.07,
2024-03-19T15:05:00Z,63.00,57.75,44.57,37.00,16.04,7.07,
2024-03-19T15:19:00Z,65.00,57.75,44.57,37.00,16.04,7.07,
2024-03-19T15:37:00Z,65.00,57.75,44.57,37.00,16.00,7.07,
2024-03-19T15:41:00Z,65.00,57.75,44.57,37.00,17.00,7.07,
2024-03-19T15:57:00Z,67.78,57.75,44.57,37.00,17.00,7.07,
2024-03-19T16:51:00Z,67.78,57.75,44.00,37.00,17.00,7.07,
2024-03-19T19:14:00Z,67.78,58.00,44.00,37.00,17.00,7.07,
2024-03-19T22:08:00Z,67.00,58.00,44.00,37.00,17.00,7.07,
2024-03-19T22:21:00Z,67.00,56.14,44.00,37.00,17.00,7.07,
2024-03-19T22:22:00Z,67.00,56.14,44.00,37.00,13.00,7.07,
2024-03-19T22:37:00Z,67.00,56.14,45.00,37.00,14.00,7.07,
2024-03-19T22:44:00Z,67.00,56.14,45.00,37.00,14.00,7.00,
2024-03-19T22:58:00Z,67.00,60.00,45.00,37.00,14.00,7.00,
2024-03-19T23:00:00Z,67.00,60.75,45.00,37.00,14.00,7.00,
2024-03-20T03:02:00Z,69.15,60.75,45.00,37.00,14.00,7.00,
2024-03-20T03:04:00Z,69.15,63.22,45.00,37.00,14.00,7.00,
2024-03-20T03:05:00Z,71.97,63.22,45.00,37.00,14.00,7.00,
2024-03-20T03:07:00Z,71.97,59.00,45.00,37.00,14.00,7.00,
2024-03-20T03:55:00Z,71.97,59.00,45.00,37.00,14.00,7.00,
2024-03-20T03:56:00Z,71.97,59.00,45.00,37.00,14.00,7.00,
2024-03-20T03:57:00Z,71.97,59.00,45.00,39.00,14.00,7.00,
2024-03-20T12:42:00Z,71.97,64.00,45.00,39.00,14.00,7.00,
2024-03-20T13:41:00Z,67.00,64.00,45.00,39.00,14.00,7.00,
2024-03-20T14:07:00Z,67.00,64.00,51.70,39.00,14.00,7.00,
2024-03-20T14:09:00Z,67.00,64.00,51.70,43.76,14.00,7.00,
2024-03-20T14:30:00Z,72.00,64.00,51.70,43.76,14.00,7.00,
2024-03-20T14:47:00Z,72.00,64.00,51.70,43.76,14.00,7.00,
2024-03-20T15:01:00Z,72.00,64.00,47.00,43.76,14.00,7.00,
2024-03-20T15:14:00Z,72.00,64.00,47.00,43.76,14.00,7.00,
2024-03-20T15:32:00Z,72.00,64.00,47.00,43.76,14.00,7.00,
2024-03-20T15:56:00Z,72.00,64.00,47.00,43.76,15.00,7.00,
2024-03-20T15:59:00Z,72.00,64.00,47.00,43.76,14.00,7.00,
2024-03-20T16:02:00Z,72.00,64.00,47.00,43.76,14.00,7.00,
2024-03-20T16:42:00Z,67.26,64.00,47.00,43.76,14.00,7.00,
2024-03-20T17:53:00Z,67.26,64.00,47.00,43.76,14.00,7.00,
2024-03-20T20:18:00Z,72.00,64.00,47.00,43.76,14.00,7.00,
2024-03-20T20:47:00Z,72.00,64.00,47.00,43.76,14.00,7.00,
2024-03-20T20:50:00Z,72.00,64.00,51.67,43.76,14.00,7.00,
2024-03-20T22:00:00Z,72.00,64.00,51.67,43.76,14.00,7.00,
2024-03-20T22:21:00Z,72.00,64.00,47.54,43.76,14.00,7.00,
2024-03-21T00:55:00Z,72.00,64.00,52.00,43.76,14.00,7.00,
2024-03-21T01:05:00Z,72.00,64.00,52.00,43.76,16.96,7.00,
2024-03-21T01:08:00Z,74.23,64.00,52.00,43.76,16.96,7.00,
2024-03-21T01:09:00Z,74.23,64.00,52.00,43.00,16.96,8.00,
2024-03-21T02:27:00Z,74.23,64.00,52.00,43.00,16.96,8.00,
2024-03-21T12:33:00Z,74.23,64.00,53.00,43.00,16.96,8.00,
2024-03-21T15:18:00Z,74.23,69.00,53.00,43.00,16.96,8.00,
2024-03-21T15:21:00Z,76.00,69.00,53.00,43.00,16.96,8.00,
2024-03-21T16:45:00Z,76.00,69.00,53.00,43.00,16.96,8.00,
2024-03-21T17:35:00Z,76.00,69.00,53.00,43.00,16.96,7.00,
2024-03-21T19:02:00Z,76.00,69.00,53.00,43.00,16.96,7.00,
2024-03-21T19:10:00Z,76.00,69.00,53.00,43.00,16.96,7.00,
2024-03-21T21:09:00Z,76.00,69.00,53.00,47.18,16.96,7.00,
2024-03-21T21:22:00Z,77.60,69.00,53.00,47.18,16.96,7.00,
2024-03-21T22:13:00Z,77.00,69.00,53.00,47.18,16.96,7.00,
2024-03-22T12:01:00Z,77.00,65.26,52.00,47.18,16.96,7.00,
2024-03-22T17:19:00Z,77.00,65.26,52.00,38.00,16.96,7.00,
2024-03-23T02:19:00Z,77.00,62.00,51.00,38.00,16.96,7.00,
2024-03-23T02:20:00Z,77.00,62.00,51.00,38.00,16.96,7.00,
2024-03-23T02:21:00Z,77.00,62.00,51.00,38.00,16.96,7.00,
2024-03-23T17:29:00Z,70.00,62.00,51.00,38.00,16.96,7.00,
2024-03-23T18:24:00Z,70.00,62.00,46.11,38.00,16.96,7.00,
2024-03-23T20:43:00Z,70.00,62.00,46.11,38.00,16.96,7.00,
2024-03-23T21:03:00Z,70.00,62.00,46.00,38.00,16.96,7.00,
2024-03-23T21:38:00Z,70.00,62.00,46.00,40.00,16.96,7.00,
2024-03-23T22:30:00Z,70.00,63.00,46.00,40.00,16.96,7.00,
2024-03-24T00:13:00Z,70.00,63.00,46.00,40.00,16.96,7.00,
2024-03-24T00:31:00Z,70.00,63.00,46.00,40.00,16.96,9.18,
2024-03-24T00:36:00Z,70.00,63.00,46.00,40.00,16.96,8.00,
2024-03-24T00:57:00Z,70.00,63.00,46.00,40.00,16.96,9.23,
2024-03-24T13:16:00Z,70.00,63.00,46.00,40.00,16.96,9.23,
2024-03-24T14:26:00Z,70.00,64.00,46.00,40.00,16.96,9.23,
2024-03-24T16:12:00Z,68.00,64.00,46.00,40.00,16.96,9.23,
2024-03-24T16:14:00Z,68.00,63.00,46.00,40.00,16.96,9.23,
2024-03-24T16:15:00Z,68.00,61.00,47.00,40.00,16.96,9.23,
2024-03-24T16:43:00Z,68.00,64.53,47.00,40.00,16.96,9.23,
2024-03-24T19:26:00Z,68.00,64.53,47.00,40.00,20.55,9.23,
2024-03-24T20:28:00Z,68.00,61.00,47.00,40.00,20.55,9.23,
2024-03-24T20:47:00Z,68.00,61.00,47.00,38.00,20.55,9.23,
2024-03-24T20:49:00Z,68.00,61.00,47.00,38.00,20.55,6.00,
2024-03-25T00:34:00Z,68.00,61.00,47.00,38.00,15.00,6.00,
2024-03-25T01:02:00Z,68.00,61.00,48.00,38.00,15.00,6.00,
2024-03-25T02:17:00Z,68.00,63.00,48.00,38.00,15.00,6.00,
2024-03-25T12:02:00Z,70.00,63.00,48.00,38.00,15.00,6.00,
2024-03-25T13:19:00Z,70.00,63.00,48.00,40.65,15.00,6.00,
2024-03-25T13:47:00Z,70.00,63.00,48.94,40.65,15.00,6.00,
2024-03-25T14:20:00Z,70.00,63.00,48.94,40.65,15.00,6.00,
2024-03-25T14:29:00Z,70.00,63.00,48.94,40.65,16.00,6.00,
2024-03-25T14:52:00Z,70.00,67.00,48.94,40.65,16.00,6.00,
2024-03-25T15:31:00Z,70.00,69.00,48.94,40.65,16.00,6.00,
2024-03-25T15:54:00Z,77.00,69.00,48.94,40.65,16.00,6.00,
2024-03-25T16:04:00Z,77.00,69.00,48.94,40.65,13.89,6.00,
2024-03-25T16:05:00Z,77.00,66.00,48.94,40.65,13.89,6.00,
2024-03-25T16:30:00Z,76.00,66.00,48.94,40.65,13.89,6.00,
2024-03-25T17:16:00Z,76.00,66.00,48.94,40.65,15.00,6.00,
2024-03-25T17:30:00Z,76.00,66.00,48.94,40.65,15.00,8.00,
2024-03-25T18:59:00Z,76.00,66.00,48.94,40.65,15.00,7.00,
2024-03-25T19:18:00Z,76.00,66.00,51.94,40.65,15.00,7.00,
2024-03-25T19:28:00Z,76.00,66.00,51.94,40.65,15.00,7.00,
2024-03-25T19:37:00Z,75.00,66.00,51.94,40.65,15.00,7.00,
2024-03-25T19:43:00Z,75.00,66.00,51.94,40.65,13.11,7.00,
2024-03-25T19:48:00Z,75.00,66.00,51.94,40.65,13.11,7.00,
2024-03-25T19:50:00Z,75.00,66.00,51.94,40.65,13.11,7.00,
2024-03-25T19:54:00Z,75.00,66.00,51.94,40.65,13.11,7.00,
2024-03-25T20:02:00Z,75.00,70.00,51.94,40.65,13.11,7.00,
2024-03-25T20:08:00Z,75.00,70.00,51.94,44.00,13.11,7.00,
2024-03-25T20:36:00Z,75.00,70.00,51.94,44.00,13.11,7.00,
2024-03-25T20:43:00Z,75.00,71.00,51.94,44.00,13.11,7.00,
2024-03-25T20:52:00Z,75.00,71.00,51.94,44.00,13.11,7.00,
2024-03-25T20:53:00Z,75.00,71.00,51.94,44.00,13.11,7.00,
2024-03-25T20:58:00Z,78.00,71.00,51.94,44.00,13.11,7.00,
2024-03-25T21:02:00Z,78.00,71.00,51.94,44.00,13.11,7.00,
2024-03-25T21:05:00Z,78.00,71.00,54.36,44.00,13.11,7.00,
2024-03-25T21:17:00Z,78.00,71.00,54.36,44.00,13.11,7.00,
2024-03-25T21:18:00Z,78.00,71.00,54.36,44.00,13.11,7.00,
2024-03-25T22:14:00Z,78.00,72.00,54.36,44.00,13.11,7.00,
2024-03-25T22:20:00Z,78.00,72.00,54.00,44.00,13.11,7.00,
2024-03-25T22:22:00Z,78.00,71.00,54.00,44.00,13.11,7.00,
2024-03-25T22:31:00Z,78.00,71.00,54.00,44.00,13.11,7.00,
2024-03-25T22:35:00Z,78.00,71.00,54.00,44.00,13.11,7.00,
2024-03-25T22:36:00Z,78.00,71.00,54.00,44.00,13.11,7.00,
2024-03-25T22:37:00Z,78.00,71.00,54.00,44.00,13.11,7.00,
2024-03-25T22:41:00Z,78.00,72.76,54.00,44.00,13.11,7.00,
2024-03-25T22:48:00Z,78.00,74.00,54.00,44.00,13.11,7.00,
2024-03-25T23:07:00Z,78.00,74.00,54.00,48.00,13.11,7.00,
2024-03-26T00:00:00Z,78.00,74.00,54.00,48.00,13.11,7.00,
2024-03-26T00:04:00Z,77.00,74.00,54.00,48.00,13.11,7.00,
2024-03-26T00:17:00Z,77.00,74.00,54.00,48.00,13.11,7.00,
2024-03-26T00:35:00Z,77.00,74.00,54.00,44.00,13.11,7.00,
2024-03-26T00:36:00Z,78.00,74.00,54.00,44.00,13.11,7.00,
2024-03-26T00:37:00Z,78.00,74.00,54.00,44.00,13.11,7.00,
2024-03-26T00:42:00Z,78.00,74.00,54.00,44.00,13.11,7.00,
2024-03-26T00:44:00Z,78.00,74.00,54.00,44.00,13.11,7.00,
2024-03-26T00:45:00Z,78.00,74.00,54.00,44.00,13.11,7.00,
2024-03-26T02:35:00Z,78.00,74.00,58.00,44.00,13.11,7.00,
2024-03-26T13:22:00Z,78.00,74.00,58.00,44.00,13.11,7.00,
2024-03-26T13:23:00Z,78.00,74.00,58.00,44.00,13.11,7.00,
2024-03-26T13:25:00Z,81.00,74.00,58.00,44.00,13.11,7.00,
2024-03-26T13:26:00Z,82.35,74.00,58.00,44.00,13.11,7.00,
2024-03-26T13:27:00Z,82.35,75.00,58.00,44.00,13.11,7.00,
2024-03-26T13:29:00Z,81.00,75.00,58.00,44.00,13.11,7.00,
2024-03-26T13:30:00Z,81.00,70.09,58.00,44.00,13.11,7.00,
2024-03-26T13:36:00Z,81.00,74.90,58.00,44.00,13.11,7.00,
2024-03-26T13:45:00Z,81.00,75.00,58.00,44.00,13.11,7.00,
2024-03-26T15:35:00Z,79.00,75.00,58.00,44.00,13.11,7.00,
2024-03-26T15:39:00Z,79.00,75.00,58.00,44.00,13.11,7.00,
2024-03-26T19:00:00Z,80.52,75.00,58.00,44.00,13.11,7.00,
2024-03-26T19:33:00Z,80.52,75.00,58.00,44.00,13.76,7.00,
2024-03-26T19:35:00Z,80.52,75.00,58.00,44.00,14.00,7.00,
2024-03-26T20:23:00Z,80.52,75.00,58.00,45.00,14.00,7.00,
2024-03-26T20:45:00Z,80.52,75.00,54.24,45.00,14.00,7.00,
2024-03-26T20:48:00Z,80.52,75.00,57.00,45.00,14.00,7.00,
2024-03-26T21:16:00Z,80.52,75.79,57.00,45.00,14.00,7.00,
2024-03-26T21:57:00Z,80.52,75.00,57.00,45.00,14.00,7.00,
2024-03-26T22:00:00Z,80.52,75.00,57.00,45.00,16.08,7.00,
2024-03-26T22:35:00Z,80.52,75.00,57.00,44.00,16.08,7.00,
2024-03-26T22:36:00Z,79.00,75.00,57.00,44.00,16.08,7.00,
2024-03-26T22:37:00Z,79.00,75.00,57.00,44.00,16.08,7.00,
2024-03-26T23:19:00Z,80.00,75.00,57.00,44.00,16.08,7.00,
2024-03-26T23:23:00Z,80.00,75.00,57.00,44.00,16.08,7.00,
2024-03-27T00:23:00Z,80.00,75.00,57.00,46.61,28.37,7.00,
2024-03-27T01:10:00Z,80.00,75.00,57.00,46.61,22.00,7.00,
2024-03-27T01:17:00Z,80.00,75.00,57.00,46.61,22.00,7.00,
2024-03-27T01:34:00Z,80.00,75.00,57.00,46.61,22.00,7.00,
2024-03-27T01:38:00Z,80.00,75.00,57.00,46.61,22.00,7.00,
2024-03-27T02:07:00Z,80.00,75.00,57.00,46.00,22.00,7.00,
2024-03-27T02:56:00Z,79.00,74.00,57.00,46.00,22.00,7.00,
2024-03-27T03:44:00Z,79.00,74.00,57.00,45.58,22.00,7.00,
2024-03-27T13:33:00Z,79.00,75.00,57.00,45.58,22.00,7.00,
2024-03-27T13:35:00Z,80.00,75.00,57.00,45.58,22.00,7.00,
2024-03-27T13:41:00Z,80.00,75.00,57.00,45.58,22.00,7.00,
2024-03-27T13:55:00Z,80.00,75.00,57.00,45.00,22.00,7.00,
2024-03-27T14:28:00Z,80.00,76.00,57.00,45.00,22.00,7.00,
2024-03-27T14:42:00Z,80.00,76.00,57.00,45.00,22.00,7.00,
2024-03-27T14:47:00Z,80.00,76.00,57.00,43.00,22.00,7.00,
2024-03-27T16:04:00Z,80.00,76.00,57.00,43.00,22.00,7.00,
2024-03-27T16:19:00Z,80.00,76.00,57.00,43.00,22.00,7.00,
2024-03-27T16:41:00Z,80.00,73.14,57.00,43.00,22.00,7.00,
2024-03-27T16:42:00Z,80.00,72.00,57.00,43.00,22.00,7.00,
2024-03-27T17:10:00Z,80.00,72.00,55.00,43.00,22.00,7.00,
2024-03-27T18:12:00Z,80.00,72.00,55.00,44.52,22.00,7.00,
2024-03-27T20:03:00Z,80.00,72.00,55.00,44.52,22.00,7.00,
2024-03-27T20:04:00Z,80.00,72.00,55.00,44.52,22.00,6.00,
2024-03-27T20:20:00Z,80.00,72.00,56.00,44.52,22.00,6.00,
2024-03-27T21:53:00Z,80.00,72.00,56.00,44.52,22.00,6.00,
2024-03-27T23:18:00Z,80.00,72.00,56.00,44.52,22.00,6.00,
2024-03-27T23:48:00Z,80.00,69.58,56.00,44.52,22.00,6.00,
2024-03-28T00:02:00Z,80.00,69.58,56.00,44.52,22.00,7.00,
2024-03-28T01:35:00Z,80.00,68.00,56.00,44.52,22.00,7.00,
2024-03-28T01:53:00Z,80.00,72.00,56.00,44.52,22.00,7.00,
2024-03-28T01:54:00Z,80.00,72.00,56.00,44.52,22.00,7.00,
2024-03-28T03:00:00Z,80.00,72.00,56.00,44.00,22.00,7.00,
2024-03-28T03:36:00Z,80.00,72.00,56.00,44.00,22.00,7.00,
2024-03-28T13:40:00Z,80.00,72.00,56.00,44.00,22.00,7.00,
2024-03-28T13:41:00Z,80.00,74.00,56.00,44.00,22.00,7.00,
2024-03-28T13:43:00Z,80.00,74.00,56.00,45.00,22.00,7.00,
2024-03-28T13:44:00Z,80.00,74.00,57.00,45.00,22.00,7.00,
2024-03-28T14:46:00Z,79.00,74.00,57.00,45.00,22.00,7.00,
2024-03-28T14:58:00Z,82.20,74.00,57.00,45.00,22.00,7.00,
2024-03-28T15:48:00Z,81.00,74.00,57.00,45.00,22.00,7.00,
2024-03-28T16:50:00Z,81.00,74.00,59.00,45.00,22.00,7.00,
2024-03-28T18:25:00Z,81.00,74.00,59.00,45.00,22.00,7.00,
2024-03-28T18:28:00Z,81.00,76.00,59.00,45.00,22.00,7.00,
2024-03-28T18:45:00Z,81.00,76.00,57.00,44.00,22.00,7.00,
2024-03-28T19:35:00Z,81.00,76.00,57.00,44.00,22.00,7.00,
2024-03-28T19:36:00Z,81.00,76.00,57.00,44.00,22.00,7.00,
2024-03-28T19:48:00Z,81.00,76.00,57.00,44.00,22.00,7.00,
2024-03-28T20:06:00Z,82.00,76.00,57.00,44.00,22.00,7.00,
2024-03-28T20:52:00Z,82.00,76.00,57.00,44.00,22.00,7.00,
2024-03-28T20:53:00Z,82.00,76.00,57.00,44.00,23.00,7.00,
2024-03-28T21:29:00Z,82.00,76.00,57.00,44.00,23.00,7.00,
2024-03-28T21:44:00Z,82.00,76.00,57.00,44.00,23.00,7.00,
2024-03-28T23:04:00Z,82.00,76.00,54.00,44.00,23.00,7.00,
2024-03-28T23:18:00Z,84.00,76.00,60.50,49.00,23.00,7.00,
2024-03-28T23:21:00Z,89.00,76.00,60.50,51.00,23.00,7.00,
2024-03-28T23:22:00Z,89.00,81.00,60.50,51.00,23.00,7.00,
2024-03-28T23:24:00Z,89.00,81.00,62.00,51.00,23.00,7.00,
2024-03-28T23:26:00Z,89.00,81.00,62.00,51.00,23.00,7.00,
2024-03-28T23:28:00Z,90.00,81.00,62.00,51.00,23.00,6.00,
2024-03-28T23:31:00Z,89.00,81.00,62.00,51.00,23.00,6.00,
2024-03-28T23:33:00Z,89.00,81.00,62.00,51.00,24.00,6.00,
2024-03-28T23:36:00Z,90.00,81.00,62.00,51.00,24.00,6.00,
2024-03-28T23:56:00Z,90.00,81.00,62.00,51.00,24.00,6.00,
2024-03-29T00:38:00Z,90.00,81.00,62.00,51.00,21.54,6.00,
2024-03-29T00:40:00Z,90.00,81.00,62.00,51.00,23.00,6.00,
2024-03-29T00:41:00Z,90.00,81.00,61.66,51.00,23.00,6.00,
2024-03-29T01:31:00Z,90.00,81.00,61.66,51.00,23.00,7.00,
2024-03-29T12:02:00Z,90.00,81.00,61.66,51.00,23.00,8.98,
2024-03-29T13:35:00Z,90.00,75.50,61.66,48.50,23.00,8.98,
2024-03-29T13:36:00Z,90.00,80.00,61.66,50.50,23.00,8.98,
2024-03-29T13:38:00Z,90.00,80.00,62.00,50.50,23.00,8.98,
2024-03-29T14:01:00Z,90.00,80.00,62.00,50.50,23.00,6.00,
2024-03-29T14:35:00Z,87.00,80.00,62.00,50.50,23.00,6.00,
2024-03-29T14:38:00Z,87.00,81.00,63.33,50.50,23.00,6.00,
2024-03-29T14:54:00Z,87.00,81.00,63.33,48.30,23.00,6.00,
2024-03-29T15:36:00Z,88.00,81.00,63.33,48.30,23.00,6.00,
2024-03-29T15:47:00Z,88.00,81.00,63.33,48.30,23.00,6.00,
2024-03-29T16:11:00Z,88.00,81.00,63.33,48.30,23.00,5.00,
2024-03-29T16:53:00Z,88.00,81.00,63.33,48.30,23.00,5.00,
2024-03-29T16:56:00Z,88.00,81.00,63.33,48.30,23.00,5.00,
2024-03-29T17:14:00Z,88.00,79.00,63.33,48.30,23.00,5.00,
2024-03-29T17:18:00Z,88.00,79.00,63.33,48.30,23.00,5.00,
2024-03-29T17:33:00Z,88.00,79.00,63.33,48.30,23.00,5.00,
2024-03-29T17:45:00Z,88.00,79.00,63.33,48.30,23.00,5.00,
2024-03-29T17:46:00Z,88.00,79.00,63.33,48.30,23.00,6.00,
2024-03-29T17:50:00Z,88.00,79.00,63.33,48.30,23.00,6.00,
2024-03-29T18:10:00Z,87.00,79.00,63.33,48.30,23.00,6.00,
2024-03-29T18:22:00Z,88.00,79.00,63.33,48.30,23.00,6.00,
2024-03-29T18:55:00Z,88.00,79.00,63.33,49.00,23.00,6.00,
2024-03-29T19:30:00Z,88.00,79.00,63.33,49.00,23.00,5.00,
2024-03-29T19:57:00Z,88.00,79.00,63.33,49.00,23.00,5.00,
2024-03-29T20:52:00Z,88.00,79.00,59.00,49.00,23.00,5.00,
2024-03-29T21:09:00Z,88.00,79.00,59.00,49.00,23.00,5.00,
2024-03-29T22:20:00Z,88.00,79.00,59.00,52.00,23.00,5.00,
2024-03-29T23:08:00Z,87.00,79.00,59.00,52.00,23.00,5.00,
2024-03-29T23:29:00Z,88.00,79.00,59.00,52.00,23.00,5.00,
2024-03-29T23:36:00Z,87.00,79.00,59.00,52.00,23.00,5.00,
2024-03-29T23:39:00Z,88.00,79.00,59.00,52.00,23.00,5.00,
2024-03-29T23:40:00Z,88.00,79.00,59.00,52.00,21.00,5.00,
2024-03-29T23:42:00Z,87.00,79.00,59.00,52.00,21.00,5.00,
2024-03-30T01:28:00Z,88.00,79.00,59.00,52.00,21.00,5.00,
2024-03-30T01:33:00Z,88.00,79.00,59.00,52.00,21.00,5.00,
2024-03-30T01:45:00Z,89.00,79.00,59.00,52.00,21.00,5.00,
2024-03-30T01:54:00Z,89.00,79.00,59.00,49.00,21.00,5.00,
2024-03-30T02:55:00Z,89.00,79.00,59.00,49.00,21.00,5.00,
2024-03-30T14:42:00Z,89.00,79.00,65.44,49.00,21.00,5.00,
2024-03-30T14:44:00Z,89.00,79.00,65.44,49.00,21.00,6.00,
2024-03-30T14:51:00Z,89.00,79.00,65.44,49.00,21.00,6.00,
2024-03-30T15:14:00Z,89.00,73.00,57.00,47.55,18.00,6.00,
2024-03-30T16:35:00Z,89.00,73.00,57.00,47.55,20.25,6.00,
2024-03-30T16:47:00Z,89.00,73.00,57.00,47.55,20.25,5.00,
2024-03-30T16:56:00Z,89.00,73.00,57.00,47.55,22.00,5.00,
2024-03-30T16:58:00Z,89.00,78.00,57.00,47.55,22.00,5.00,
2024-03-30T17:10:00Z,89.00,78.00,57.00,48.00,22.00,5.00,
2024-03-30T18:04:00Z,89.00,78.00,57.00,48.00,22.00,5.00,
2024-03-30T18:11:00Z,89.00,78.00,57.00,50.00,22.00,5.00,
2024-03-30T18:23:00Z,89.00,78.00,57.00,50.00,22.00,5.00,
2024-03-30T18:44:00Z,89.00,78.00,62.00,50.00,22.00,5.00,
2024-03-30T18:51:00Z,89.00,78.00,62.00,50.90,22.00,5.00,
2024-03-30T18:52:00Z,89.00,78.00,62.00,52.00,22.00,5.00,
2024-03-30T18:56:00Z,89.00,78.00,62.00,52.00,22.00,5.00,
2024-03-30T19:10:00Z,89.00,78.00,62.00,52.00,22.00,5.00,
2024-03-30T19:14:00Z,89.00,78.00,62.00,52.00,22.00,5.00,
2024-03-30T19:15:00Z,89.00,78.00,62.00,52.00,22.00,5.00,
2024-03-30T19:17:00Z,89.00,74.76,62.00,52.00,22.00,5.00,
2024-03-30T19:18:00Z,89.00,74.57,62.00,44.07,22.00,5.00,
2024-03-30T19:19:00Z,84.00,74.57,62.00,44.07,22.00,5.00,
2024-03-30T19:32:00Z,84.00,74.57,62.00,44.07,22.00,5.00,
2024-03-30T19:38:00Z,84.00,74.57,62.00,44.07,22.00,5.00,
2024-03-30T20:03:00Z,84.00,74.57,62.00,44.07,22.00,5.00,
2024-03-30T20:41:00Z,84.00,74.57,62.00,51.00,22.00,5.00,
2024-03-30T21:02:00Z,84.00,74.57,62.00,51.00,22.00,5.00,
2024-03-30T21:04:00Z,84.00,74.57,62.00,46.33,22.00,5.00,
2024-03-30T21:09:00Z,84.00,75.28,62.00,46.33,22.00,5.00,
2024-03-30T21:10:00Z,84.00,75.00,62.00,46.33,22.00,5.00,
2024-03-30T21:11:00Z,84.00,75.00,62.00,46.33,22.00,5.00,
2024-03-30T21:12:00Z,84.00,75.00,62.00,46.33,22.00,5.00,
