timestamp,Above $100000
2025-12-01T03:02:00Z,44.00
2025-12-01T03:04:00Z,43.00
2025-12-01T03:06:00Z,43.88
2025-12-01T03:10:00Z,43.59
2025-12-01T03:11:00Z,44.00
2025-12-01T03:12:00Z,43.66
2025-12-01T03:14:00Z,40.36
2025-12-01T03:17:00Z,41.00
2025-12-01T03:19:00Z,40.58
2025-12-01T03:20:00Z,41.00
2025-12-01T03:22:00Z,40.51
2025-12-01T03:24:00Z,41.00
2025-12-01T03:27:00Z,40.59
2025-12-01T03:29:00Z,41.00
2025-12-01T03:30:00Z,40.43
2025-12-01T03:33:00Z,40.80
2025-12-01T03:34:00Z,41.00
2025-12-01T03:39:00Z,40.00
2025-12-01T03:40:00Z,40.64
2025-12-01T03:41:00Z,41.00
2025-12-01T03:47:00Z,38.66
2025-12-01T03:50:00Z,38.66
2025-12-01T03:51:00Z,38.66
2025-12-01T03:53:00Z,38.00
2025-12-01T03:54:00Z,38.87
2025-12-01T03:55:00Z,39.00
2025-12-01T03:56:00Z,38.66
2025-12-01T03:57:00Z,38.28
2025-12-01T04:03:00Z,39.00
2025-12-01T04:05:00Z,38.27
2025-12-01T04:08:00Z,39.00
2025-12-01T04:11:00Z,38.20
2025-12-01T04:12:00Z,39.00
2025-12-01T04:14:00Z,38.66
2025-12-01T04:17:00Z,38.54
2025-12-01T04:18:00Z,39.00
2025-12-01T04:20:00Z,38.66
2025-12-01T04:21:00Z,38.66
2025-12-01T04:22:00Z,39.50
2025-12-01T04:23:00Z,40.00
2025-12-01T04:26:00Z,39.66
2025-12-01T04:28:00Z,39.66
2025-12-01T04:30:00Z,39.66
2025-12-01T04:32:00Z,39.66
2025-12-01T04:38:00Z,39.57
2025-12-01T04:39:00Z,40.00
2025-12-01T04:40:00Z,39.51
2025-12-01T04:41:00Z,40.00
2025-12-01T04:43:00Z,39.00
2025-12-01T04:47:00Z,39.85
2025-12-01T04:53:00Z,39.65
2025-12-01T04:55:00Z,37.71
2025-12-01T04:57:00Z,37.55
2025-12-01T05:03:00Z,38.00
2025-12-01T05:05:00Z,38.00
2025-12-01T05:06:00Z,37.23
2025-12-01T05:07:00Z,38.00
2025-12-01T05:11:00Z,38.00
2025-12-01T05:15:00Z,37.56
2025-12-01T05:18:00Z,38.00
2025-12-01T05:26:00Z,37.00
2025-12-01T05:28:00Z,37.90
2025-12-01T05:29:00Z,36.00
2025-12-01T05:31:00Z,36.81
2025-12-01T05:32:00Z,37.00
2025-12-01T05:35:00Z,36.00
2025-12-01T05:36:00Z,36.81
2025-12-01T05:40:00Z,36.45
2025-12-01T05:42:00Z,37.00
2025-12-01T05:44:00Z,36.61
2025-12-01T05:45:00Z,37.00
2025-12-01T05:46:00Z,36.21
2025-12-01T05:48:00Z,37.00
2025-12-01T05:49:00Z,36.65
2025-12-01T05:50:00Z,37.00
2025-12-01T05:51:00Z,36.38
2025-12-01T05:52:00Z,37.00
2025-12-01T05:54:00Z,36.43
2025-12-01T05:56:00Z,37.00
2025-12-01T05:57:00Z,36.66
2025-12-01T06:01:00Z,36.16
2025-12-01T06:07:00Z,37.00
2025-12-01T06:10:00Z,37.66
2025-12-01T06:14:00Z,37.00
2025-12-01T06:16:00Z,37.81
2025-12-01T06:17:00Z,37.66
2025-12-01T06:22:00Z,37.00
2025-12-01T06:24:00Z,37.99
2025-12-01T06:28:00Z,37.36
2025-12-01T06:29:00Z,38.00
2025-12-01T06:30:00Z,38.00
2025-12-01T06:32:00Z,37.66
2025-12-01T06:35:00Z,37.66
2025-12-01T06:36:00Z,38.00
2025-12-01T06:38:00Z,36.00
2025-12-01T06:40:00Z,37.14
2025-12-01T06:41:00Z,37.25
2025-12-01T06:44:00Z,36.97
2025-12-01T06:49:00Z,36.36
2025-12-01T06:50:00Z,37.00
2025-12-01T06:53:00Z,37.00
2025-12-01T06:54:00Z,36.18
2025-12-01T06:56:00Z,37.00
2025-12-01T06:57:00Z,36.00
2025-12-01T06:58:00Z,36.89
2025-12-01T07:00:00Z,36.57
2025-12-01T07:02:00Z,37.00
2025-12-01T07:04:00Z,36.66
2025-12-01T07:06:00Z,36.57
2025-12-01T07:10:00Z,37.00
2025-12-01T07:12:00Z,36.00
2025-12-01T07:15:00Z,36.89
2025-12-01T07:17:00Z,37.48
2025-12-01T07:18:00Z,37.00
2025-12-01T07:20:00Z,37.99
2025-12-01T07:21:00Z,37.54
2025-12-01T07:33:00Z,37.73
2025-12-01T07:34:00Z,37.63
2025-12-01T07:36:00Z,38.00
2025-12-01T07:39:00Z,37.66
2025-12-01T07:43:00Z,37.46
2025-12-01T07:44:00Z,37.65
2025-12-01T07:46:00Z,38.00
2025-12-01T07:51:00Z,38.00
