timestamp,open,high,low,close,volume,num_trades
2026-01-01 00:24:00,87797.27000000,87797.27000000,87797.27000000,87797.27000000,0.00000000,0
2026-01-01 00:25:00,87783.77000000,87783.77000000,87783.77000000,87783.77000000,0.00008000,1
2026-01-01 00:26:00,87783.74000000,87783.75000000,87783.74000000,87783.75000000,0.02846000,2
2026-01-01 00:27:00,87783.75000000,87783.75000000,87783.75000000,87783.75000000,0.00000000,0
2026-01-01 00:28:00,87791.22000000,87791.22000000,87791.22000000,87791.22000000,0.03113000,2
2026-01-01 00:29:00,87791.22000000,87791.22000000,87791.22000000,87791.22000000,0.00000000,0
2026-01-01 00:30:00,87791.22000000,87791.22000000,87791.22000000,87791.22000000,0.00000000,0
2026-01-01 00:31:00,87789.44000000,87789.44000000,87789.42000000,87789.42000000,0.00010000,2
2026-01-01 00:32:00,87789.42000000,87789.42000000,87789.42000000,87789.42000000,0.00000000,0
2026-01-01 00:33:00,87789.42000000,87789.42000000,87789.42000000,87789.42000000,0.00000000,0
2026-01-01 00:34:00,87789.42000000,87789.42000000,87789.42000000,87789.42000000,0.00000000,0
2026-01-01 00:35:00,87789.42000000,87789.42000000,87789.42000000,87789.42000000,0.00000000,0
2026-01-01 00:36:00,87784.93000000,87784.93000000,87784.93000000,87784.93000000,0.00002000,1
2026-01-01 00:37:00,87782.51000000,87782.51000000,87782.46000000,87782.46000000,0.00195000,2
2026-01-01 00:38:00,87782.46000000,87782.46000000,87782.46000000,87782.46000000,0.00000000,0
2026-01-01 00:39:00,87782.46000000,87782.46000000,87782.46000000,87782.46000000,0.00000000,0
2026-01-01 00:40:00,87782.46000000,87782.46000000,87782.46000000,87782.46000000,0.00000000,0
2026-01-01 00:41:00,87782.46000000,87782.46000000,87782.46000000,87782.46000000,0.00000000,0
2026-01-01 00:42:00,87782.46000000,87782.46000000,87782.46000000,87782.46000000,0.00000000,0
2026-01-01 00:43:00,87882.79000000,87882.79000000,87882.79000000,87882.79000000,0.00002000,1
2026-01-01 00:44:00,87882.79000000,87882.79000000,87882.79000000,87882.79000000,0.00000000,0
2026-01-01 00:45:00,87882.79000000,87882.79000000,87882.79000000,87882.79000000,0.00000000,0
2026-01-01 00:46:00,87882.79000000,87882.79000000,87882.79000000,87882.79000000,0.00000000,0
2026-01-01 00:47:00,87882.79000000,87882.79000000,87882.79000000,87882.79000000,0.00000000,0
2026-01-01 00:48:00,87882.79000000,87882.79000000,87882.79000000,87882.79000000,0.00000000,0
2026-01-01 00:49:00,87870.74000000,87870.74000000,87870.74000000,87870.74000000,0.00002000,1
2026-01-01 00:50:00,87596.68000000,87870.30000000,87596.67000000,87869.57000000,0.02467000,5
2026-01-01 00:51:00,87868.68000000,87868.68000000,87868.68000000,87868.68000000,0.00006000,1
2026-01-01 00:52:00,87868.68000000,87868.68000000,87868.68000000,87868.68000000,0.00000000,0
2026-01-01 00:53:00,87865.87000000,87865.87000000,87865.87000000,87865.87000000,0.00089000,1
2026-01-01 00:54:00,87864.55000000,87864.55000000,87864.55000000,87864.55000000,0.00004000,1
2026-01-01 00:55:00,87864.55000000,87864.55000000,87864.55000000,87864.55000000,0.00000000,0
2026-01-01 00:56:00,87862.08000000,87862.08000000,87862.08000000,87862.08000000,0.00004000,1
2026-01-01 00:57:00,87861.91000000,87861.91000000,87861.91000000,87861.91000000,0.00003000,1
2026-01-01 00:58:00,87861.79000000,87861.79000000,87861.79000000,87861.79000000,0.00032000,1
2026-01-01 00:59:00,87861.79000000,87861.79000000,87861.79000000,87861.79000000,0.00000000,0
2026-01-01 01:00:00,87859.33000000,87859.33000000,87859.33000000,87859.33000000,0.00027000,1
2026-01-01 01:01:00,87858.31000000,87858.31000000,87858.31000000,87858.31000000,0.00019000,1
2026-01-01 01:02:00,87857.31000000,87857.31000000,87857.28000000,87857.28000000,0.00498000,5
2026-01-01 01:03:00,87623.86000000,87857.20000000,87623.86000000,87857.20000000,0.00199000,5
2026-01-01 01:04:00,87857.16000000,87857.16000000,87857.14000000,87857.14000000,0.00105000,5
2026-01-01 01:05:00,87857.14000000,87857.14000000,87857.14000000,87857.14000000,0.00028000,1
2026-01-01 01:06:00,87629.17000000,87857.10000000,87629.17000000,87857.10000000,0.00077000,3
2026-01-01 01:07:00,87857.10000000,87911.97000000,87857.10000000,87911.97000000,0.09791000,5
2026-01-01 01:08:00,87911.93000000,87911.93000000,87911.93000000,87911.93000000,0.00011000,1
2026-01-01 01:09:00,87915.93000000,87915.94000000,87915.93000000,87915.94000000,0.03057000,7
2026-01-01 01:10:00,87915.92000000,87915.92000000,87915.92000000,87915.92000000,0.00028000,1
2026-01-01 01:11:00,87915.90000000,87931.94000000,87915.90000000,87931.94000000,0.05158000,9
2026-01-01 01:12:00,87952.88000000,87952.88000000,87952.87000000,87952.87000000,0.00039000,2
2026-01-01 01:13:00,87664.17000000,87999.99000000,87664.17000000,87999.99000000,0.01059000,4
2026-01-01 01:14:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00017000,2
2026-01-01 01:15:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00000000,0
2026-01-01 01:16:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00000000,0
2026-01-01 01:17:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00000000,0
2026-01-01 01:18:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00000000,0
2026-01-01 01:19:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00000000,0
2026-01-01 01:20:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00000000,0
2026-01-01 01:21:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00000000,0
2026-01-01 01:22:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00000000,0
2026-01-01 01:23:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00000000,0
2026-01-01 01:24:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00000000,0
2026-01-01 01:25:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00000000,0
2026-01-01 01:26:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00000000,0
2026-01-01 01:27:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00000000,0
2026-01-01 01:28:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00000000,0
2026-01-01 01:29:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00000000,0
2026-01-01 01:30:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00000000,0
2026-01-01 01:31:00,87999.99000000,87999.99000000,87999.99000000,87999.99000000,0.00000000,0
2026-01-01 01:32:00,87742.57000000,87742.57000000,87742.57000000,87742.57000000,0.10000000,2
2026-01-01 01:33:00,87742.57000000,87742.57000000,87742.57000000,87742.57000000,0.00000000,0
2026-01-01 01:34:00,87742.57000000,87742.57000000,87742.57000000,87742.57000000,0.00000000,0
2026-01-01 01:35:00,87742.57000000,87742.57000000,87742.57000000,87742.57000000,0.00000000,0
2026-01-01 01:36:00,87742.57000000,87742.57000000,87742.57000000,87742.57000000,0.00000000,0
2026-01-01 01:37:00,87849.98000000,87849.98000000,87849.98000000,87849.98000000,0.00005000,1
2026-01-01 01:38:00,87798.00000000,87798.00000000,87798.00000000,87798.00000000,0.00100000,1
2026-01-01 01:39:00,87798.00000000,87798.00000000,87798.00000000,87798.00000000,0.00000000,0
2026-01-01 01:40:00,87747.23000000,87747.23000000,87747.23000000,87747.23000000,0.00008000,1
2026-01-01 01:41:00,87747.23000000,87747.23000000,87747.23000000,87747.23000000,0.00000000,0
2026-01-01 01:42:00,87747.23000000,87747.23000000,87747.23000000,87747.23000000,0.00000000,0
2026-01-01 01:43:00,87747.23000000,87747.23000000,87747.23000000,87747.23000000,0.00000000,0
2026-01-01 01:44:00,87747.23000000,87747.23000000,87747.23000000,87747.23000000,0.00000000,0
2026-01-01 01:45:00,87748.80000000,87748.80000000,87748.80000000,87748.80000000,0.00024000,1
2026-01-01 01:46:00,87748.80000000,87748.80000000,87748.80000000,87748.80000000,0.00000000,0
2026-01-01 01:47:00,87849.99000000,87850.00000000,87849.99000000,87850.00000000,0.04934000,5
2026-01-01 01:48:00,87850.00000000,87850.00000000,87850.00000000,87850.00000000,0.05083000,5
2026-01-01 01:49:00,87899.98000000,87899.98000000,87899.98000000,87899.98000000,0.00023000,1
2026-01-01 01:50:00,87899.98000000,87899.98000000,87899.98000000,87899.98000000,0.00000000,0
2026-01-01 01:51:00,87899.98000000,87899.98000000,87899.98000000,87899.98000000,0.00000000,0
2026-01-01 01:52:00,87899.98000000,87899.98000000,87899.98000000,87899.98000000,0.00000000,0
2026-01-01 01:53:00,87899.98000000,87899.98000000,87899.98000000,87899.98000000,0.00000000,0
2026-01-01 01:54:00,87900.00000000,87900.00000000,87900.00000000,87900.00000000,0.00025000,1
2026-01-01 01:55:00,87900.00000000,87900.00000000,87900.00000000,87900.00000000,0.00000000,0
2026-01-01 01:56:00,87900.00000000,87900.00000000,87900.00000000,87900.00000000,0.00000000,0
2026-01-01 01:57:00,87900.00000000,87900.00000000,87900.00000000,87900.00000000,0.00000000,0
2026-01-01 01:58:00,87900.00000000,87900.00000000,87900.00000000,87900.00000000,0.00000000,0
2026-01-01 01:59:00,87900.00000000,87900.00000000,87900.00000000,87900.00000000,0.00000000,0
2026-01-01 02:00:00,87900.00000000,87900.00000000,87900.00000000,87900.00000000,0.00000000,0
2026-01-01 02:01:00,87984.15000000,87984.15000000,87768.53000000,87983.18000000,0.00321000,6
2026-01-01 02:02:00,87983.18000000,87983.18000000,87983.18000000,87983.18000000,0.00000000,0
2026-01-01 02:03:00,87983.18000000,87983.18000000,87983.18000000,87983.18000000,0.00000000,0
2026-01-01 02:04:00,87983.18000000,87983.18000000,87983.18000000,87983.18000000,0.00000000,0
2026-01-01 02:05:00,87899.98000000,87900.00000000,87899.98000000,87900.00000000,0.01916000,9
2026-01-01 02:06:00,87900.00000000,87900.00000000,87900.00000000,87900.00000000,0.06340000,2
2026-01-01 02:07:00,87949.99000000,87949.99000000,87949.99000000,87949.99000000,0.00114000,1
2026-01-01 02:08:00,87949.97000000,87949.97000000,87949.97000000,87949.97000000,0.00182000,2
2026-01-01 02:09:00,87949.97000000,87949.97000000,87949.97000000,87949.97000000,0.00011000,1
2026-01-01 02:10:00,87949.97000000,87949.97000000,87949.97000000,87949.97000000,0.00000000,0
2026-01-01 02:11:00,87949.97000000,87949.97000000,87949.97000000,87949.97000000,0.00057000,1
2026-01-01 02:12:00,87949.97000000,87949.97000000,87949.97000000,87949.97000000,0.00000000,0
2026-01-01 02:13:00,87786.33000000,87949.99000000,87786.33000000,87949.99000000,0.00045000,3
2026-01-01 02:14:00,87788.23000000,87950.00000000,87788.23000000,87950.00000000,0.00518000,4
2026-01-01 02:15:00,87950.00000000,87950.00000000,87950.00000000,87950.00000000,0.00011000,1
2026-01-01 02:16:00,87950.00000000,87950.00000000,87950.00000000,87950.00000000,0.11372000,2
2026-01-01 02:17:00,87970.00000000,87992.00000000,87970.00000000,87992.00000000,0.42129000,8
2026-01-01 02:18:00,87992.00000000,87992.00000000,87992.00000000,87992.00000000,0.00000000,0
2026-01-01 02:19:00,87992.00000000,87992.00000000,87992.00000000,87992.00000000,0.00000000,0
2026-01-01 02:20:00,87992.00000000,87992.00000000,87992.00000000,87992.00000000,0.00000000,0
2026-01-01 02:21:00,87992.00000000,87992.00000000,87992.00000000,87992.00000000,0.00000000,0
2026-01-01 02:22:00,87992.00000000,87992.00000000,87992.00000000,87992.00000000,0.00000000,0
2026-01-01 02:23:00,87992.00000000,87992.00000000,87992.00000000,87992.00000000,0.00000000,0
2026-01-01 02:24:00,87992.00000000,87992.00000000,87992.00000000,87992.00000000,0.00000000,0
2026-01-01 02:25:00,87998.61000000,87998.61000000,87811.14000000,87997.72000000,0.00019000,3
2026-01-01 02:26:00,87996.51000000,87996.51000000,87996.51000000,87996.51000000,0.00011000,1
2026-01-01 02:27:00,87994.74000000,87994.74000000,87994.74000000,87994.74000000,0.00046000,1
2026-01-01 02:28:00,87994.74000000,87994.74000000,87994.74000000,87994.74000000,0.00000000,0
2026-01-01 02:29:00,87994.74000000,87994.74000000,87994.74000000,87994.74000000,0.00000000,0
2026-01-01 02:30:00,87994.74000000,87994.74000000,87994.74000000,87994.74000000,0.00000000,0
2026-01-01 02:31:00,87818.91000000,87818.91000000,87818.91000000,87818.91000000,0.00008000,1
2026-01-01 02:32:00,87986.56000000,87986.57000000,87986.56000000,87986.57000000,0.04435000,2
2026-01-01 02:33:00,87986.57000000,87986.57000000,87986.57000000,87986.57000000,0.00000000,0
2026-01-01 02:34:00,87986.57000000,87986.57000000,87986.57000000,87986.57000000,0.00000000,0
2026-01-01 02:35:00,87986.57000000,87986.57000000,87986.57000000,87986.57000000,0.00000000,0
2026-01-01 02:36:00,88000.00000000,88002.07000000,88000.00000000,88002.07000000,0.00051000,2
2026-01-01 02:37:00,88002.07000000,88002.07000000,88002.07000000,88002.07000000,0.00000000,0
2026-01-01 02:38:00,88002.07000000,88002.07000000,88002.07000000,88002.07000000,0.00000000,0
2026-01-01 02:39:00,88002.07000000,88002.07000000,88002.07000000,88002.07000000,0.00000000,0
2026-01-01 02:40:00,87999.00000000,87999.00000000,87999.00000000,87999.00000000,0.00013000,2
2026-01-01 02:41:00,87999.00000000,87999.00000000,87999.00000000,87999.00000000,0.00000000,0
2026-01-01 02:42:00,87997.51000000,87997.51000000,87997.51000000,87997.51000000,0.00003000,1
2026-01-01 02:43:00,87997.51000000,87997.51000000,87997.51000000,87997.51000000,0.00000000,0
2026-01-01 02:44:00,87997.51000000,87997.51000000,87997.51000000,87997.51000000,0.00000000,0
2026-01-01 02:45:00,87997.51000000,87997.51000000,87997.51000000,87997.51000000,0.00000000,0
2026-01-01 02:46:00,87841.32000000,87841.32000000,87841.28000000,87841.28000000,0.16238000,3
2026-01-01 02:47:00,87841.28000000,87841.28000000,87841.28000000,87841.28000000,0.00000000,0
2026-01-01 02:48:00,87841.28000000,87841.28000000,87841.28000000,87841.28000000,0.00000000,0
2026-01-01 02:49:00,87841.28000000,87841.28000000,87841.28000000,87841.28000000,0.00000000,0
2026-01-01 02:50:00,87841.28000000,87841.28000000,87841.28000000,87841.28000000,0.00000000,0
2026-01-01 02:51:00,87841.28000000,87841.28000000,87841.28000000,87841.28000000,0.00000000,0
2026-01-01 02:52:00,87841.28000000,87841.28000000,87841.28000000,87841.28000000,0.00000000,0
2026-01-01 02:53:00,87841.28000000,87841.28000000,87841.28000000,87841.28000000,0.00000000,0
2026-01-01 02:54:00,87841.28000000,87841.28000000,87841.28000000,87841.28000000,0.00000000,0
2026-01-01 02:55:00,87841.28000000,87841.28000000,87841.28000000,87841.28000000,0.00000000,0
2026-01-01 02:56:00,87841.28000000,87841.28000000,87841.28000000,87841.28000000,0.00000000,0
2026-01-01 02:57:00,87841.28000000,87841.28000000,87841.28000000,87841.28000000,0.00000000,0
2026-01-01 02:58:00,87841.28000000,87841.28000000,87841.28000000,87841.28000000,0.00000000,0
2026-01-01 02:59:00,87841.28000000,87841.28000000,87841.28000000,87841.28000000,0.00000000,0
2026-01-01 03:00:00,87999.80000000,87999.80000000,87998.93000000,87998.93000000,0.00088000,3
2026-01-01 03:01:00,87998.24000000,87998.24000000,87843.68000000,87997.60000000,0.02959000,7
2026-01-01 03:02:00,87843.70000000,87843.70000000,87843.68000000,87843.68000000,0.01752000,4
2026-01-01 03:03:00,87995.41000000,87995.41000000,87995.26000000,87995.26000000,0.00075000,4
2026-01-01 03:04:00,87993.79000000,87993.79000000,87993.09000000,87993.09000000,0.00085000,2
2026-01-01 03:05:00,87843.86000000,87992.80000000,87843.86000000,87992.23000000,0.11609000,4
2026-01-01 03:06:00,87992.23000000,87992.23000000,87992.23000000,87992.23000000,0.00000000,0
2026-01-01 03:07:00,87990.15000000,87990.15000000,87990.15000000,87990.15000000,0.00114000,1
2026-01-01 03:08:00,87990.15000000,87990.15000000,87990.15000000,87990.15000000,0.00000000,0
2026-01-01 03:09:00,87990.15000000,87990.15000000,87990.15000000,87990.15000000,0.00000000,0
2026-01-01 03:10:00,87984.92000000,87984.92000000,87984.92000000,87984.92000000,0.00228000,1
2026-01-01 03:11:00,87984.92000000,87984.92000000,87984.92000000,87984.92000000,0.00000000,0
2026-01-01 03:12:00,87981.53000000,87981.53000000,87981.53000000,87981.53000000,0.00057000,1
2026-01-01 03:13:00,87980.40000000,87980.40000000,87979.96000000,87979.96000000,0.00211000,3
2026-01-01 03:14:00,87979.96000000,87979.96000000,87979.96000000,87979.96000000,0.00000000,0
2026-01-01 03:15:00,87978.95000000,87978.95000000,87978.95000000,87978.95000000,0.00234000,1
2026-01-01 03:16:00,87980.93000000,87980.93000000,87980.92000000,87980.92000000,0.00156000,4
2026-01-01 03:17:00,87980.92000000,87980.92000000,87980.92000000,87980.92000000,0.00000000,0
2026-01-01 03:18:00,87854.31000000,88002.06000000,87854.31000000,88002.06000000,0.00278000,3
2026-01-01 03:19:00,88002.06000000,88002.06000000,88002.06000000,88002.06000000,0.00000000,0
2026-01-01 03:20:00,88002.06000000,88002.06000000,88002.06000000,88002.06000000,0.00000000,0
2026-01-01 03:21:00,88002.06000000,88002.06000000,88002.06000000,88002.06000000,0.00000000,0
2026-01-01 03:22:00,87858.62000000,87858.62000000,87858.62000000,87858.62000000,0.00040000,1
2026-01-01 03:23:00,87858.62000000,87858.62000000,87858.62000000,87858.62000000,0.00000000,0
2026-01-01 03:24:00,87997.38000000,87997.38000000,87861.11000000,87861.14000000,0.02494000,22
2026-01-01 03:25:00,87861.14000000,87861.14000000,87861.12000000,87861.12000000,0.01185000,13
2026-01-01 03:26:00,87861.12000000,87861.12000000,87861.12000000,87861.12000000,0.00000000,0
2026-01-01 03:27:00,87992.68000000,87992.68000000,87992.68000000,87992.68000000,0.05714000,1
2026-01-01 03:28:00,87992.68000000,87992.68000000,87992.68000000,87992.68000000,0.00000000,0
2026-01-01 03:29:00,87992.68000000,87992.68000000,87992.68000000,87992.68000000,0.00000000,0
2026-01-01 03:30:00,87992.68000000,87992.68000000,87992.68000000,87992.68000000,0.00000000,0
2026-01-01 03:31:00,87992.68000000,87992.68000000,87992.68000000,87992.68000000,0.00000000,0
2026-01-01 03:32:00,87992.68000000,87992.68000000,87992.68000000,87992.68000000,0.00000000,0
2026-01-01 03:33:00,87992.68000000,87992.68000000,87992.68000000,87992.68000000,0.00000000,0
2026-01-01 03:34:00,87992.68000000,87992.68000000,87992.68000000,87992.68000000,0.00000000,0
2026-01-01 03:35:00,87992.68000000,87992.68000000,87992.68000000,87992.68000000,0.00000000,0
2026-01-01 03:36:00,87992.68000000,87992.68000000,87992.68000000,87992.68000000,0.00000000,0
2026-01-01 03:37:00,87992.68000000,87992.68000000,87992.68000000,87992.68000000,0.00000000,0
2026-01-01 03:38:00,87992.68000000,87992.68000000,87992.68000000,87992.68000000,0.00000000,0
2026-01-01 03:39:00,87992.68000000,87992.68000000,87992.68000000,87992.68000000,0.00000000,0
2026-01-01 03:40:00,87992.68000000,87992.68000000,87992.68000000,87992.68000000,0.00000000,0
2026-01-01 03:41:00,87992.68000000,87992.68000000,87992.68000000,87992.68000000,0.00000000,0
2026-01-01 03:42:00,87992.68000000,87992.68000000,87992.68000000,87992.68000000,0.00000000,0
2026-01-01 03:43:00,87992.68000000,87992.68000000,87992.68000000,87992.68000000,0.00000000,0
2026-01-01 03:44:00,87833.43000000,87965.96000000,87833.42000000,87833.59000000,0.00400000,4
2026-01-01 03:45:00,87965.20000000,87965.20000000,87965.20000000,87965.20000000,0.00050000,1
2026-01-01 03:46:00,87961.69000000,87961.69000000,87961.69000000,87961.69000000,0.00002000,1
2026-01-01 03:47:00,87834.47000000,87959.62000000,87834.47000000,87959.62000000,0.00052000,2
2026-01-01 03:48:00,87959.62000000,87959.62000000,87959.62000000,87959.62000000,0.00000000,0
2026-01-01 03:49:00,87959.62000000,87959.62000000,87959.62000000,87959.62000000,0.00000000,0
2026-01-01 03:50:00,87959.62000000,87959.62000000,87959.62000000,87959.62000000,0.00000000,0
2026-01-01 03:51:00,87959.62000000,87959.62000000,87959.62000000,87959.62000000,0.00000000,0
2026-01-01 03:52:00,87952.76000000,87952.76000000,87952.76000000,87952.76000000,0.01715000,1
2026-01-01 03:53:00,87952.76000000,87952.76000000,87952.76000000,87952.76000000,0.00000000,0
2026-01-01 03:54:00,87952.76000000,87952.76000000,87952.76000000,87952.76000000,0.00000000,0
2026-01-01 03:55:00,87947.69000000,87947.69000000,87947.69000000,87947.69000000,0.00021000,1
2026-01-01 03:56:00,87947.69000000,87947.69000000,87947.69000000,87947.69000000,0.00000000,0
2026-01-01 03:57:00,87945.22000000,87945.23000000,87945.22000000,87945.23000000,0.00609000,2
2026-01-01 03:58:00,87945.23000000,87945.23000000,87945.23000000,87945.23000000,0.00000000,0
2026-01-01 03:59:00,87945.23000000,87945.23000000,87945.23000000,87945.23000000,0.00000000,0
2026-01-01 04:00:00,87945.23000000,87945.23000000,87945.23000000,87945.23000000,0.00000000,0
2026-01-01 04:01:00,87938.21000000,87938.21000000,87938.21000000,87938.21000000,0.00011000,1
2026-01-01 04:02:00,87937.53000000,87937.53000000,87936.61000000,87936.61000000,0.00074000,3
2026-01-01 04:03:00,87935.77000000,87935.77000000,87830.00000000,87830.00000000,0.14034000,13
2026-01-01 04:04:00,87830.00000000,87830.86000000,87830.00000000,87830.35000000,0.24625000,25
2026-01-01 04:05:00,87830.00000000,87830.01000000,87830.00000000,87830.01000000,0.00991000,3
2026-01-01 04:06:00,87830.01000000,87830.01000000,87830.00000000,87830.00000000,0.34460000,11
2026-01-01 04:07:00,87830.00000000,87830.00000000,87829.26000000,87829.26000000,0.26795000,8
2026-01-01 04:08:00,87828.07000000,87828.07000000,87828.07000000,87828.07000000,0.00057000,1
2026-01-01 04:09:00,87827.46000000,87827.46000000,87827.46000000,87827.46000000,0.00400000,1
2026-01-01 04:10:00,87825.69000000,87825.69000000,87824.77000000,87824.77000000,0.00039000,2
2026-01-01 04:11:00,87823.60000000,87823.60000000,87823.60000000,87823.60000000,0.00006000,1
2026-01-01 04:12:00,87822.19000000,87822.19000000,87821.43000000,87821.43000000,0.00029000,2
2026-01-01 04:13:00,87819.71000000,87819.71000000,87818.81000000,87818.81000000,0.00072000,3
2026-01-01 04:14:00,87818.74000000,87818.74000000,87817.21000000,87817.21000000,0.00211000,5
2026-01-01 04:15:00,87817.21000000,87817.21000000,87817.21000000,87817.21000000,0.00000000,0
2026-01-01 04:16:00,87632.00000000,87632.00000000,87632.00000000,87632.00000000,0.00050000,1
2026-01-01 04:17:00,87810.29000000,87810.29000000,87810.29000000,87810.29000000,0.00009000,1
2026-01-01 04:18:00,87810.29000000,87810.29000000,87810.29000000,87810.29000000,0.00000000,0
2026-01-01 04:19:00,87810.29000000,87810.29000000,87810.29000000,87810.29000000,0.00000000,0
2026-01-01 04:20:00,87810.29000000,87810.29000000,87810.29000000,87810.29000000,0.00000000,0
2026-01-01 04:21:00,87810.29000000,87810.29000000,87810.29000000,87810.29000000,0.00000000,0
2026-01-01 04:22:00,87810.29000000,87810.29000000,87810.29000000,87810.29000000,0.00000000,0
2026-01-01 04:23:00,87810.29000000,87810.29000000,87810.29000000,87810.29000000,0.00000000,0
2026-01-01 04:24:00,87796.79000000,87796.79000000,87796.79000000,87796.79000000,0.00114000,1
2026-01-01 04:25:00,87796.79000000,87796.79000000,87796.79000000,87796.79000000,0.00000000,0
2026-01-01 04:26:00,87796.79000000,87796.79000000,87796.79000000,87796.79000000,0.00000000,0
2026-01-01 04:27:00,87796.79000000,87796.79000000,87796.79000000,87796.79000000,0.00000000,0
2026-01-01 04:28:00,87796.79000000,87796.79000000,87796.79000000,87796.79000000,0.00000000,0
2026-01-01 04:29:00,87796.79000000,87796.79000000,87796.79000000,87796.79000000,0.00000000,0
2026-01-01 04:30:00,87796.79000000,87796.79000000,87796.79000000,87796.79000000,0.00000000,0
2026-01-01 04:31:00,87796.79000000,87796.79000000,87796.79000000,87796.79000000,0.00000000,0
2026-01-01 04:32:00,87796.79000000,87796.79000000,87796.79000000,87796.79000000,0.00000000,0
2026-01-01 04:33:00,87796.79000000,87796.79000000,87796.79000000,87796.79000000,0.00000000,0
2026-01-01 04:34:00,87796.79000000,87796.79000000,87796.79000000,87796.79000000,0.00000000,0
2026-01-01 04:35:00,87796.79000000,87796.79000000,87796.79000000,87796.79000000,0.00000000,0
2026-01-01 04:36:00,87796.79000000,87796.79000000,87796.79000000,87796.79000000,0.00000000,0
2026-01-01 04:37:00,87526.02000000,87526.02000000,87525.90000000,87525.90000000,0.00407000,3
2026-01-01 04:38:00,87768.77000000,87768.77000000,87526.19000000,87526.19000000,0.00168000,4
2026-01-01 04:39:00,87766.78000000,87766.79000000,87766.78000000,87766.79000000,0.00050000,2
2026-01-01 04:40:00,87764.53000000,87764.53000000,87764.53000000,87764.53000000,0.00009000,1
2026-01-01 04:41:00,87764.53000000,87764.53000000,87764.53000000,87764.53000000,0.00000000,0
2026-01-01 04:42:00,87764.53000000,87764.53000000,87764.53000000,87764.53000000,0.00000000,0
2026-01-01 04:43:00,87764.53000000,87764.53000000,87764.53000000,87764.53000000,0.00000000,0
